,number_of_visits
0609806254,4e-07
0679720200,4e-07
1587991373,4e-07
0814405533,4e-07
0895552795,4e-07
0471348147,4e-07
0446670081,4e-07
0071388966,4e-07
1572242507,4e-07
0929587200,4e-07
1558539743,4e-07
0691026157,4e-07
1890612189,4e-07
1568810911,4e-07
0471121045,4e-07
0914094564,4e-07
0814405436,4e-07
1564969029,4e-07
1564145581,4e-07
0443062617,4e-07
1899836454,4e-07
0345383044,4e-07
0471328464,4e-07
0940374269,4e-07
1931412677,4e-07
0876303203,4e-07
0802138292,4e-07
0767906594,4e-07
0553381423,4e-07
188623017X,4e-07
0965867900,4e-07
0962992372,4e-07
007233973X,4e-07
0486404331,4e-07
1843330490,4e-07
0385267746,4e-07
0074107968,4e-07
0812926978,4e-07
047135399X,4e-07
0761534113,4e-07
0761512195,4e-07
0262071827,4e-07
0967286247,4e-07
0743504224,4e-07
0818403969,4e-07
1561707538,4e-07
0007108435,4e-07
0787967645,4e-07
0395981506,4e-07
0324157991,4e-07
0896100049,4e-07
1574533029,4e-07
0060188693,4e-07
1564967050,4e-07
1568982925,4e-07
0465024602,4e-07
1879831007,4e-07
0440508452,4e-07
0060517123,4e-07
0226500438,4e-07
0809229994,4e-07
0140230122,4e-07
1884822622,4e-07
1887472592,4e-07
0471297690,4e-07
1571742727,4e-07
B00006FMC9,4e-07
2880464641,4e-07
1573241415,4e-07
0071363092,4e-07
0521342406,4e-07
0300064039,4e-07
039370324X,4e-07
1560254572,4e-07
0439313899,4e-07
0764532464,4e-07
0393322343,4e-07
1586380052,4e-07
0060007737,4e-07
0877735158,4e-07
0970929900,4e-07
1586190423,4e-07
0240803981,4e-07
0446912115,4e-07
0738205923,4e-07
157851326X,4e-07
0972238603,4e-07
0071364145,4e-07
0071356843,4e-07
1558608702,4e-07
0793160278,4e-07
0882822004,4e-07
0813398282,4e-07
0892814500,4e-07
087477845X,4e-07
1578730392,4e-07
0865714118,4e-07
0793144337,4e-07
1567181325,4e-07
0130608106,4e-07
0767900340,4e-07
0393050416,4e-07
0872205533,4e-07
0834210983,4e-07
1580626831,4e-07
0374138583,4e-07
1577312295,4e-07
0375751467,4e-07
0310221714,4e-07
0971580804,4e-07
1929177259,4e-07
0062501976,4e-07
1559277300,4e-07
0910924007,4e-07
0393730344,4e-07
1570424144,4e-07
0125184069,4e-07
0312084552,4e-07
1559276126,4e-07
0553270435,4e-07
0735202850,4e-07
0937611069,4e-07
0226284182,4e-07
0070240205,4e-07
1581803389,4e-07
007138703X,4e-07
0446385077,4e-07
0066620538,4e-07
0927978202,4e-07
0393321886,4e-07
0898799309,4e-07
0446676543,4e-07
0761513116,4e-07
0060275162,4e-07
1565115201,4e-07
1580624154,4e-07
0425135012,4e-07
0767400135,4e-07
0395906253,4e-07
0451174534,4e-07
0970067798,4e-07
0684827085,4e-07
0312285191,4e-07
0595219063,4e-07
0786311312,4e-07
0231113129,4e-07
0471287784,4e-07
0060958405,4e-07
1568600739,4e-07
0967453607,4e-07
0793155606,4e-07
0887306128,4e-07
0787903418,4e-07
1580070434,4e-07
0553379011,4e-07
0393310353,4e-07
1879181584,4e-07
0684826631,4e-07
0767908724,4e-07
0802467989,4e-07
1559270454,4e-07
B000062UII,4e-07
1572700432,4e-07
0060012781,4e-07
0471496421,4e-07
007135753X,4e-07
0787947237,4e-07
0971511306,4e-07
1565114108,4e-07
073520019X,4e-07
0553266462,4e-07
0452281881,4e-07
1559637099,4e-07
0743225694,4e-07
1878901869,4e-07
0913543543,4e-07
0875848656,4e-07
2880465664,4e-07
1878424068,4e-07
0130238880,4e-07
1564596737,4e-07
0226468046,4e-07
0671043226,4e-07
0471177903,4e-07
1556237308,4e-07
0345410025,4e-07
0805046747,4e-07
1564144984,4e-07
0060516402,4e-07
0801860369,3e-07
1585421952,3e-07
0940352141,3e-07
0066214696,3e-07
0674518586,3e-07
0201713632,3e-07
0140444955,3e-07
0767902998,3e-07
0812092406,3e-07
0674006542,3e-07
0967097304,3e-07
0307440850,3e-07
096673839X,3e-07
0140150528,3e-07
0070248176,3e-07
013091066X,3e-07
0471371882,3e-07
0609605267,3e-07
0768909031,3e-07
0471618071,3e-07
0967742013,3e-07
1577330528,3e-07
0029117062,3e-07
0735200394,3e-07
060980880X,3e-07
0671897810,3e-07
1577310128,3e-07
0060928204,3e-07
1561704261,3e-07
0814479901,3e-07
1586210939,3e-07
0425101703,3e-07
1574101323,3e-07
0963209159,3e-07
1930097271,3e-07
0029184673,3e-07
0964326191,3e-07
013019980X,3e-07
1882180879,3e-07
0071364307,3e-07
0963266705,3e-07
0070341206,3e-07
0573606056,3e-07
0964859017,3e-07
0395981492,3e-07
0688173055,3e-07
0911203400,3e-07
0399525068,3e-07
0674002350,3e-07
1556520484,3e-07
0962618446,3e-07
0679431349,3e-07
0894908243,3e-07
1570625549,3e-07
0029357012,3e-07
0262571587,3e-07
0814405738,3e-07
0670899240,3e-07
0553110233,3e-07
9992267429,3e-07
1568600631,3e-07
1561706272,3e-07
0345423593,3e-07
0201633663,3e-07
0393962202,3e-07
0399145729,3e-07
0465037704,3e-07
0671671642,3e-07
0060008806,3e-07
073820157X,3e-07
1555703704,3e-07
0071379703,3e-07
0520054539,3e-07
027595885X,3e-07
0130265543,3e-07
0892818662,3e-07
1572307269,3e-07
0865433623,3e-07
0324072740,3e-07
1561705322,3e-07
0060008393,3e-07
0071411909,3e-07
0595099017,3e-07
0761521739,3e-07
0814479251,3e-07
0312152175,3e-07
1577311701,3e-07
0814404243,3e-07
0743227905,3e-07
0787962481,3e-07
0967563100,3e-07
0830819711,3e-07
0966232879,3e-07
0787940216,3e-07
068480302X,3e-07
1577310462,3e-07
0887308805,3e-07
0966994000,3e-07
0195144058,3e-07
0764550586,3e-07
0800786955,3e-07
0684846640,3e-07
0738203874,3e-07
1564265579,3e-07
0972425403,3e-07
0785263500,3e-07
1899836314,3e-07
088730933X,3e-07
0375705554,3e-07
074352506X,3e-07
0887306152,3e-07
0553276999,3e-07
0609607723,3e-07
0812930959,3e-07
0471193674,3e-07
1884997104,3e-07
0929028104,3e-07
0425104257,3e-07
0449210103,3e-07
0933062230,3e-07
0130950912,3e-07
0471988014,3e-07
0674287770,3e-07
0446678295,3e-07
084423169X,3e-07
1572242167,3e-07
1895629683,3e-07
0793128811,3e-07
0887307094,3e-07
0312199880,3e-07
0786303425,3e-07
0738701912,3e-07
0375407715,3e-07
1564111296,3e-07
037543089X,3e-07
1572241950,3e-07
0658012010,3e-07
0785271198,3e-07
0029015006,3e-07
0471159034,3e-07
1882577981,3e-07
1564145387,3e-07
0609609491,3e-07
1580624588,3e-07
0930031954,3e-07
1403342431,3e-07
1564143414,3e-07
0912576197,3e-07
1580622666,3e-07
0061008559,3e-07
188009021X,3e-07
1402200021,3e-07
0945999801,3e-07
1891400134,3e-07
0877735131,3e-07
140005186X,3e-07
0399526773,3e-07
0787957097,3e-07
0887306136,3e-07
0071403167,3e-07
1577310411,3e-07
0471133922,3e-07
0875423248,3e-07
0688137865,3e-07
0130815616,3e-07
0764554816,3e-07
0062503995,3e-07
0963900102,3e-07
0835605027,3e-07
0070383073,3e-07
0609807234,3e-07
0071349243,3e-07
089879983X,3e-07
157062724X,3e-07
0874778980,3e-07
0452280427,3e-07
0517202166,3e-07
0671520644,3e-07
1567181031,3e-07
1401901875,3e-07
0838907857,3e-07
0609805347,3e-07
0671520636,3e-07
0970116217,3e-07
038549162X,3e-07
1881052338,3e-07
0553265008,3e-07
0060915870,3e-07
0764112597,3e-07
0967162440,3e-07
0028625250,3e-07
0805055371,3e-07
1558506020,3e-07
1580621856,3e-07
0963747703,3e-07
0324019874,3e-07
1558748849,3e-07
0609808818,3e-07
1567311083,3e-07
0471333263,3e-07
1565114078,3e-07
0534557848,3e-07
0471382477,3e-07
0897166159,3e-07
0553268147,3e-07
0684869462,3e-07
007008209X,3e-07
1573228575,3e-07
082542366X,3e-07
0767909089,3e-07
1588320022,3e-07
0449216616,3e-07
0028626303,3e-07
0205193587,3e-07
0195152832,3e-07
0425156095,3e-07
B00005MOH2,3e-07
1569246556,3e-07
0671687964,3e-07
1582971226,3e-07
1588720047,3e-07
1886939101,3e-07
0670881333,3e-07
0385494084,3e-07
0671724002,3e-07
1585421162,3e-07
1573441449,3e-07
0385502966,3e-07
0071400206,3e-07
1891411020,3e-07
0827371985,3e-07
0881791822,3e-07
1571741402,3e-07
0028642104,3e-07
0316340618,3e-07
0307440087,3e-07
1556524625,3e-07
0195130618,3e-07
0821409700,3e-07
1883219507,3e-07
157129046X,3e-07
0688153879,3e-07
0966230612,3e-07
0136891268,3e-07
0827375921,3e-07
0684871807,3e-07
188495622X,3e-07
0809229773,3e-07
0385495277,3e-07
0767907639,3e-07
0679758941,3e-07
0029170451,3e-07
1858600545,3e-07
0883781042,3e-07
0609800906,3e-07
013244609X,3e-07
1400047730,3e-07
0471144622,3e-07
061511217X,3e-07
0595144640,3e-07
0486268675,3e-07
0960170642,3e-07
0440505003,3e-07
158115240X,3e-07
0136138039,3e-07
1561708097,3e-07
0767907183,3e-07
0440508967,3e-07
1862044120,3e-07
1558605827,3e-07
0915132664,3e-07
047113046X,3e-07
0471291986,3e-07
0072482567,3e-07
0471123498,3e-07
0875425011,3e-07
1891279009,3e-07
0786865695,3e-07
157675023X,3e-07
0553296744,3e-07
0764104012,3e-07
0671510738,3e-07
0195146174,3e-07
0465037488,3e-07
0764507818,3e-07
1857883233,3e-07
068486813X,3e-07
0452278376,3e-07
1574532960,3e-07
0873378008,3e-07
0262541165,3e-07
1931866007,3e-07
0944918042,3e-07
189395613X,3e-07
0393701689,3e-07
1576751538,3e-07
0395687187,3e-07
0804817057,3e-07
1580621716,3e-07
1561700452,3e-07
0759614318,3e-07
0875420486,3e-07
157851746X,3e-07
0671735594,3e-07
047164529X,3e-07
0316178683,3e-07
0399525793,3e-07
0679463224,3e-07
0071379541,3e-07
0679600701,3e-07
1891892002,3e-07
0070145113,3e-07
037550317X,3e-07
0743525051,3e-07
0910944121,3e-07
068485001X,3e-07
0767909143,3e-07
019516539X,3e-07
0787956678,3e-07
156860064X,3e-07
067976867X,3e-07
0743520718,3e-07
0156072246,3e-07
1878424300,3e-07
013012897X,3e-07
1566399327,3e-07
0875848842,3e-07
0670891924,2e-07
0963815210,2e-07
0471143383,2e-07
1580622240,2e-07
0060988754,2e-07
0743201140,2e-07
0967450616,2e-07
0684857162,2e-07
0380784432,2e-07
1580082513,2e-07
0201770369,2e-07
0882894005,2e-07
0970316100,2e-07
0471330213,2e-07
1882591291,2e-07
1578516447,2e-07
0738201057,2e-07
0915132362,2e-07
0970309902,2e-07
0793144353,2e-07
1577310276,2e-07
1403367248,2e-07
1401902103,2e-07
0385133715,2e-07
1572240016,2e-07
1859842844,2e-07
1569800405,2e-07
0399504427,2e-07
1889968536,2e-07
0814470653,2e-07
0671639781,2e-07
0966583299,2e-07
0671739891,2e-07
0060930683,2e-07
082259689X,2e-07
1561701114,2e-07
0029069386,2e-07
0205270263,2e-07
1586214365,2e-07
0201353679,2e-07
0071369929,2e-07
1582342334,2e-07
0966339304,2e-07
081447926X,2e-07
0912576138,2e-07
0738700924,2e-07
038502861X,2e-07
0743520300,2e-07
0812933109,2e-07
0802467970,2e-07
078580904X,2e-07
0671880748,2e-07
0451184777,2e-07
0963515047,2e-07
1564766993,2e-07
1573929921,2e-07
080078412X,2e-07
0787955140,2e-07
0553277421,2e-07
0030259517,2e-07
0971516502,2e-07
0060920386,2e-07
0060930519,2e-07
0761513698,2e-07
0684831910,2e-07
1559774908,2e-07
0940450291,2e-07
0262640376,2e-07
0671885251,2e-07
0749435933,2e-07
067162752X,2e-07
1401000819,2e-07
1572319569,2e-07
0471388378,2e-07
0060932902,2e-07
0195007778,2e-07
0966532503,2e-07
0520071476,2e-07
0814406688,2e-07
1572241071,2e-07
0786867205,2e-07
0028634934,2e-07
0060915730,2e-07
0268013160,2e-07
088730687X,2e-07
0440234859,2e-07
0312985487,2e-07
0844224413,2e-07
0130293202,2e-07
1573241660,2e-07
007139656X,2e-07
0913543209,2e-07
0316178616,2e-07
0471415138,2e-07
0385474288,2e-07
0471177504,2e-07
1565073223,2e-07
0671796372,2e-07
1567183603,2e-07
0071355790,2e-07
1574100939,2e-07
0835607933,2e-07
0072315318,2e-07
020152385X,2e-07
0671887173,2e-07
0471293202,2e-07
0966489136,2e-07
1581150172,2e-07
0446524026,2e-07
1578515572,2e-07
0835607771,2e-07
0028627393,2e-07
0965083969,2e-07
1571741631,2e-07
1578660394,2e-07
0060566108,2e-07
0786303921,2e-07
0865714827,2e-07
0684837196,2e-07
0871592428,2e-07
0786198516,2e-07
0072429658,2e-07
1558500596,2e-07
0471527092,2e-07
0071359796,2e-07
1567181554,2e-07
0793155614,2e-07
0471388823,2e-07
0451164695,2e-07
0842336893,2e-07
0130276790,2e-07
0324037287,2e-07
0029030129,2e-07
0135856124,2e-07
0738205141,2e-07
1580625509,2e-07
0471219932,2e-07
0802134017,2e-07
1563704439,2e-07
1889964042,2e-07
0875847951,2e-07
0738204412,2e-07
1573240680,2e-07
0029115752,2e-07
0881791326,2e-07
0787953954,2e-07
1556236832,2e-07
0029055172,2e-07
0875162045,2e-07
0471899992,2e-07
0275974162,2e-07
0786708425,2e-07
0139554106,2e-07
1892538067,2e-07
1880692333,2e-07
0071375627,2e-07
1574535161,2e-07
0486408930,2e-07
002862114X,2e-07
1578513316,2e-07
1583913580,2e-07
0671519956,2e-07
0892839309,2e-07
076152911X,2e-07
1568600461,2e-07
B00005A3K8,2e-07
1565636260,2e-07
B00005LC1A,2e-07
0061319759,2e-07
1565547063,2e-07
0070275521,2e-07
1559949678,2e-07
0072895438,2e-07
1930082169,2e-07
1555520472,2e-07
0812933052,2e-07
096326673X,2e-07
1881760006,2e-07
1557385122,2e-07
0312281544,2e-07
0844232424,2e-07
0310215323,2e-07
0385196377,2e-07
0812932749,2e-07
1559277297,2e-07
0892812028,2e-07
0471141895,2e-07
0872186210,2e-07
0399523820,2e-07
0471592250,2e-07
0791436942,2e-07
0471580163,2e-07
0941478076,2e-07
096787551X,2e-07
0688172156,2e-07
0671866281,2e-07
0062504061,2e-07
1559278099,2e-07
0963761188,2e-07
0452282500,2e-07
0965285529,2e-07
0375413251,2e-07
0140296344,2e-07
0688170366,2e-07
0786880708,2e-07
0764551310,2e-07
0671791540,2e-07
0029184657,2e-07
0553278258,2e-07
157851181X,2e-07
158180055X,2e-07
0256262195,2e-07
0875163025,2e-07
0749432187,2e-07
1590070399,2e-07
1585420123,2e-07
0375410120,2e-07
0971291101,2e-07
1586390007,2e-07
1555520499,2e-07
038549503X,2e-07
0750674601,2e-07
0887307361,2e-07
093022289X,2e-07
0964769751,2e-07
0789493624,2e-07
0385476345,2e-07
0060196211,2e-07
0142001902,2e-07
1561708291,2e-07
0471436399,2e-07
0385501331,2e-07
0226468127,2e-07
0971088802,2e-07
1891279025,2e-07
1570715343,2e-07
0312254407,2e-07
0671574582,2e-07
0875847404,2e-07
0879803398,2e-07
0898795109,2e-07
0226852180,2e-07
156170413X,2e-07
0133868893,2e-07
1891686003,2e-07
1585005398,2e-07
0684832569,2e-07
1589600584,2e-07
0670874493,2e-07
0385495161,2e-07
0060988606,2e-07
0785274308,2e-07
0844203491,2e-07
0304704776,2e-07
0743529057,2e-07
0764552570,2e-07
0694514799,2e-07
1886433186,2e-07
1560870753,2e-07
0136867189,2e-07
047128923X,2e-07
0553061771,2e-07
0966200306,2e-07
1877749362,2e-07
0842359184,2e-07
1558741623,2e-07
0135298016,2e-07
1579490190,2e-07
1879505444,2e-07
1566491568,2e-07
0800786688,2e-07
1561708178,2e-07
0452276853,2e-07
0786310049,2e-07
0375410406,2e-07
0385486847,2e-07
0425166856,2e-07
1587430509,2e-07
0679755225,2e-07
0786867299,2e-07
0471273600,2e-07
1581150288,2e-07
0446674702,2e-07
0028740912,2e-07
0618335404,2e-07
0073039373,2e-07
0844232432,2e-07
038548254X,2e-07
155848020X,2e-07
0070696284,2e-07
1564110648,2e-07
0201758644,2e-07
0735711747,2e-07
078944609X,2e-07
1930865163,2e-07
0787955132,2e-07
1587680009,2e-07
0664248330,2e-07
1572241985,2e-07
1588276996,2e-07
1555972608,2e-07
0380814609,2e-07
0875420575,2e-07
039373093X,2e-07
157071777X,2e-07
0345345053,2e-07
0132638495,2e-07
0787947261,2e-07
0875964524,2e-07
B00005A3K6,2e-07
0393310310,2e-07
0385495196,2e-07
1862043299,2e-07
0195053052,2e-07
1564743489,2e-07
0671790234,2e-07
0679442529,2e-07
0761908846,2e-07
1882591046,2e-07
0071364293,2e-07
0887309313,2e-07
0060969342,2e-07
0743520335,2e-07
0802440967,2e-07
0684854732,2e-07
0066620562,2e-07
1576750434,2e-07
0670031240,2e-07
0072311223,2e-07
0787902446,2e-07
0262024748,2e-07
0345440331,2e-07
0679445013,2e-07
0911226257,2e-07
0471247669,2e-07
048640661X,2e-07
0312118856,2e-07
1882591232,2e-07
0972167102,2e-07
0465082807,2e-07
0471265799,2e-07
0811908402,2e-07
1572241764,2e-07
0486268721,2e-07
0465056741,2e-07
1578513332,2e-07
0789480026,2e-07
1561701645,2e-07
0735200491,2e-07
1573227358,2e-07
0684841479,2e-07
0761529470,2e-07
0970214308,2e-07
1587620014,2e-07
0028637496,2e-07
0679763309,2e-07
0814406327,2e-07
032416551X,2e-07
076790334X,2e-07
1577311140,2e-07
0743217896,2e-07
0787901148,2e-07
0452281172,2e-07
0876305478,2e-07
007137048X,2e-07
0764116622,2e-07
1578512387,2e-07
0074708422,2e-07
1581602820,2e-07
0609802127,2e-07
0684852861,2e-07
1563524694,2e-07
0962141542,2e-07
0471403083,2e-07
0471059706,2e-07
0844224480,2e-07
1561701661,2e-07
091257612X,2e-07
0887307280,2e-07
0936894709,2e-07
1883219264,2e-07
1580910637,2e-07
0761532390,2e-07
0963910337,2e-07
1880336073,2e-07
1557091056,2e-07
0969840136,2e-07
0517883015,2e-07
1571741186,2e-07
0838907814,2e-07
0787947636,2e-07
0471350265,2e-07
0963790102,2e-07
1556520727,2e-07
0385499841,2e-07
0967059844,2e-07
0471394211,2e-07
0374139210,2e-07
025621591X,2e-07
0743223144,2e-07
1930097239,2e-07
1568493576,2e-07
0761528172,2e-07
0970943903,2e-07
091822635X,2e-07
0300064020,2e-07
0131025716,2e-07
0787948039,2e-07
0967851408,2e-07
096349175X,2e-07
0060916044,2e-07
039951838X,2e-07
0071353216,2e-07
006251184X,2e-07
0916990214,2e-07
0312873964,2e-07
089529835X,2e-07
0767908864,2e-07
1889964093,2e-07
0060197625,2e-07
0918880440,2e-07
1568848684,2e-07
0471410144,2e-07
0836280849,2e-07
0393092194,2e-07
0595204449,2e-07
0471412694,2e-07
0816735654,2e-07
0324059795,2e-07
1576751279,2e-07
0945353871,2e-07
0446347884,2e-07
0674005481,2e-07
0130859680,2e-07
0071409394,2e-07
0911493247,2e-07
0684841835,2e-07
1590070178,2e-07
156170878X,2e-07
0806505494,2e-07
1575024128,2e-07
0673980839,2e-07
1578512050,2e-07
0930031628,2e-07
0761519661,2e-07
0380783991,2e-07
0913543004,2e-07
0814403670,2e-07
0876044577,2e-07
1883219892,2e-07
140332557X,2e-07
0385420579,2e-07
0440507790,2e-07
1576751740,2e-07
0743201256,2e-07
0156443503,2e-07
189127905X,2e-07
1572305258,2e-07
006254490X,2e-07
0910019894,2e-07
0471191191,2e-07
0671621009,2e-07
0875847897,2e-07
0130090255,2e-07
156511521X,2e-07
096802923X,2e-07
0688151310,2e-07
1576750337,2e-07
0062515403,2e-07
094254014X,2e-07
0875848745,2e-07
0140096531,2e-07
0321014219,2e-07
0766103005,2e-07
0972714405,2e-07
0670865303,2e-07
0688162010,2e-07
1580622070,2e-07
1885481284,2e-07
157441139X,2e-07
1883219906,2e-07
096442410X,2e-07
0967572304,2e-07
0793154707,2e-07
061825305X,2e-07
0070577218,2e-07
0966583221,2e-07
1852302267,2e-07
0312119089,2e-07
0773732330,2e-07
0764552384,2e-07
0750671866,2e-07
1401074758,2e-07
0814406807,2e-07
0870823817,2e-07
0072434031,2e-07
0028638425,2e-07
0940374234,2e-07
0471379077,2e-07
9990482462,2e-07
020162236X,2e-07
1572702168,2e-07
1857881699,2e-07
1568600615,2e-07
0133815269,2e-07
0684815818,2e-07
1576752518,2e-07
1579120237,2e-07
1567183832,1e-07
0767901320,1e-07
0471382574,1e-07
0787951390,1e-07
0805460845,1e-07
0807845884,1e-07
0887309097,1e-07
0452271304,1e-07
0743526007,1e-07
0786887117,1e-07
0787901695,1e-07
0670031941,1e-07
1886947422,1e-07
0451200438,1e-07
0912576022,1e-07
0071362614,1e-07
0967513936,1e-07
1899836705,1e-07
0844234486,1e-07
1570427933,1e-07
083082233X,1e-07
0399527869,1e-07
0570046149,1e-07
0809138409,1e-07
0385476876,1e-07
0071348166,1e-07
0060931108,1e-07
0385416040,1e-07
0714838128,1e-07
0060503009,1e-07
0875842453,1e-07
0658021141,1e-07
0394719689,1e-07
188722906X,1e-07
0195123875,1e-07
074320459X,1e-07
0385491816,1e-07
0060906111,1e-07
1885167164,1e-07
0743227298,1e-07
1578512212,1e-07
1857882989,1e-07
0735203512,1e-07
0446678325,1e-07
0674634411,1e-07
1572242213,1e-07
0425166791,1e-07
0471351601,1e-07
067463442X,1e-07
0425189848,1e-07
1559278102,1e-07
0735201404,1e-07
0937779148,1e-07
0761512721,1e-07
1560254106,1e-07
1565070569,1e-07
1573227064,1e-07
0764423533,1e-07
0130176109,1e-07
0071364153,1e-07
0785273050,1e-07
0805057560,1e-07
1586211676,1e-07
0684827425,1e-07
0062736868,1e-07
0130133817,1e-07
0486419312,1e-07
0060194987,1e-07
0761521496,1e-07
0471411019,1e-07
0521805007,1e-07
0891348271,1e-07
0873646215,1e-07
1564966283,1e-07
0072501790,1e-07
1580620779,1e-07
0070113610,1e-07
1852301678,1e-07
0887307663,1e-07
1581150393,1e-07
0395530075,1e-07
1571741682,1e-07
0899666957,1e-07
0062503790,1e-07
0060959177,1e-07
0534261248,1e-07
0486299880,1e-07
1886284466,1e-07
0071387579,1e-07
0471293393,1e-07
0140437401,1e-07
0609805290,1e-07
081293203X,1e-07
0131569511,1e-07
0970597029,1e-07
096790210X,1e-07
0738203327,1e-07
0812922468,1e-07
0070653283,1e-07
0743525167,1e-07
1401901123,1e-07
0873378156,1e-07
0873373693,1e-07
0534217508,1e-07
0133716678,1e-07
0671581910,1e-07
1880451387,1e-07
076153024X,1e-07
0071359982,1e-07
0911203273,1e-07
0066620058,1e-07
0553270443,1e-07
0425099733,1e-07
0486287386,1e-07
0471357634,1e-07
0887309828,1e-07
0195139046,1e-07
1400031257,1e-07
071483923X,1e-07
0811816281,1e-07
0471273503,1e-07
188592805X,1e-07
0060677589,1e-07
0970185804,1e-07
0743233387,1e-07
0440503248,1e-07
0879040556,1e-07
0738205699,1e-07
1899836047,1e-07
0070526605,1e-07
0449911950,1e-07
1589392604,1e-07
0786303514,1e-07
0201409291,1e-07
0887307396,1e-07
0674000897,1e-07
0030352711,1e-07
0070345317,1e-07
0312278209,1e-07
0671673254,1e-07
0761521763,1e-07
093917345X,1e-07
0130290491,1e-07
1899836101,1e-07
0749437979,1e-07
1573929956,1e-07
0801485517,1e-07
0262611643,1e-07
0844244945,1e-07
0684856018,1e-07
0072396814,1e-07
1559277440,1e-07
0471145742,1e-07
0440507189,1e-07
1569246998,1e-07
0139696946,1e-07
0060959576,1e-07
0471174696,1e-07
0691027641,1e-07
0898061822,1e-07
0395578205,1e-07
1551802309,1e-07
0446523534,1e-07
1567188257,1e-07
1885167563,1e-07
1581150296,1e-07
0072441070,1e-07
0029227917,1e-07
0131001175,1e-07
0738204315,1e-07
1879505215,1e-07
0395904900,1e-07
0471180416,1e-07
0124499708,1e-07
1883629004,1e-07
1584710586,1e-07
0385483961,1e-07
1586214624,1e-07
1879237237,1e-07
0743509374,1e-07
0671755455,1e-07
1577311574,1e-07
0316532681,1e-07
0787963941,1e-07
0785271007,1e-07
0875848850,1e-07
0898158788,1e-07
0609607529,1e-07
1878424076,1e-07
0312192061,1e-07
0385335075,1e-07
0345425871,1e-07
0142002488,1e-07
0534584829,1e-07
0738202843,1e-07
0198503652,1e-07
0399147039,1e-07
0380723743,1e-07
0875162479,1e-07
089879420X,1e-07
0137595808,1e-07
0874778840,1e-07
0965053407,1e-07
1887006001,1e-07
0963473832,1e-07
0385333757,1e-07
0553450042,1e-07
0842359060,1e-07
0786868414,1e-07
0878771484,1e-07
0764550616,1e-07
013026248X,1e-07
0679777113,1e-07
0671536842,1e-07
0805063897,1e-07
1404314784,1e-07
0914094432,1e-07
0785264817,1e-07
0787119962,1e-07
0140390154,1e-07
0811902129,1e-07
0887309321,1e-07
0916990249,1e-07
027594610X,1e-07
0130957011,1e-07
0553561049,1e-07
0440501601,1e-07
047104220X,1e-07
0881334448,1e-07
0965096564,1e-07
0787951722,1e-07
0452280737,1e-07
0743229533,1e-07
0520218302,1e-07
0395522641,1e-07
0963973444,1e-07
0465031269,1e-07
0375503668,1e-07
0877282587,1e-07
0826414095,1e-07
0766107493,1e-07
188905111X,1e-07
1887229094,1e-07
1585420557,1e-07
096636354X,1e-07
0425168735,1e-07
0534514324,1e-07
1401900399,1e-07
1577180445,1e-07
0936783214,1e-07
1572241810,1e-07
0895553872,1e-07
0743520807,1e-07
1401901719,1e-07
156924801X,1e-07
1565544463,1e-07
0814479502,1e-07
0735200653,1e-07
0471361046,1e-07
0716744732,1e-07
0345443411,1e-07
0439324599,1e-07
0618056734,1e-07
0684856972,1e-07
1591252288,1e-07
1560520736,1e-07
0813340047,1e-07
1889964069,1e-07
0735710783,1e-07
1567313116,1e-07
1558480153,1e-07
0471037397,1e-07
1573221848,1e-07
1555253512,1e-07
0201126931,1e-07
155738486X,1e-07
0743518098,1e-07
193009728X,1e-07
0070466491,1e-07
0883680947,1e-07
0785265961,1e-07
0743507940,1e-07
1581152507,1e-07
1885068697,1e-07
0452283833,1e-07
0609803654,1e-07
0791428508,1e-07
096730671X,1e-07
1567183395,1e-07
1930082142,1e-07
1567183948,1e-07
0446394688,1e-07
0130916706,1e-07
0684844095,1e-07
1572241519,1e-07
1578512549,1e-07
0694520233,1e-07
1585421251,1e-07
0684831791,1e-07
0809231026,1e-07
0962911925,1e-07
1570428069,1e-07
1574101269,1e-07
0814478867,1e-07
0449002829,1e-07
1565112717,1e-07
0966740017,1e-07
0471384542,1e-07
0679762884,1e-07
0553714465,1e-07
0787948047,1e-07
0684826550,1e-07
0595144144,1e-07
0898598591,1e-07
0971618305,1e-07
1885068506,1e-07
1570715114,1e-07
1573248029,1e-07
0446677566,1e-07
0399528636,1e-07
0671519980,1e-07
0787956783,1e-07
0451148452,1e-07
0137275617,1e-07
0515087378,1e-07
0865432481,1e-07
1559274638,1e-07
0936184191,1e-07
0380718154,1e-07
0750671637,1e-07
0520221656,1e-07
1559634863,1e-07
0449211592,1e-07
0761535403,1e-07
0130742163,1e-07
0877287872,1e-07
0743234839,1e-07
1570629781,1e-07
0385303122,1e-07
0874777518,1e-07
0201727013,1e-07
0471163147,1e-07
0870341200,1e-07
039597707X,1e-07
0385493231,1e-07
013035211X,1e-07
1586214934,1e-07
0201563819,1e-07
0517588242,1e-07
0803253710,1e-07
157851486X,1e-07
0446678546,1e-07
0446385328,1e-07
1853838357,1e-07
1567185800,1e-07
0060928123,1e-07
1561700231,1e-07
188491019X,1e-07
0771011180,1e-07
0471165654,1e-07
0060926341,1e-07
0312267509,1e-07
1879111756,1e-07
067188011X,1e-07
047100720X,1e-07
0553260057,1e-07
0471416177,1e-07
0887305083,1e-07
0471264245,1e-07
0521092302,1e-07
0451628012,1e-07
0674003357,1e-07
0814402771,1e-07
