,number_of_visits
0671691406,7.49e-05
0967911311,7.49e-05
0937750190,7.49e-05
0446522686,7.49e-05
1557503923,7.49e-05
0380701510,7.49e-05
0201328143,7.48e-05
0134904001,7.48e-05
1403301050,7.48e-05
156731239X,7.48e-05
1587622025,7.47e-05
053310873X,7.47e-05
B0000645W7,7.47e-05
0139316507,7.47e-05
0811823644,7.47e-05
1855381125,7.46e-05
0714650919,7.46e-05
0872201368,7.46e-05
0934380708,7.45e-05
076111405X,7.45e-05
019282015X,7.45e-05
0684848090,7.45e-05
1582341400,7.44e-05
002863389X,7.44e-05
1888970081,7.44e-05
0440504910,7.44e-05
089529835X,7.44e-05
0671520687,7.44e-05
0671755455,7.44e-05
0553525689,7.43e-05
0300082851,7.43e-05
0735200807,7.43e-05
1555253512,7.43e-05
1564556239,7.43e-05
0877287627,7.43e-05
0465037801,7.43e-05
1578566967,7.43e-05
0932813453,7.43e-05
0743212355,7.43e-05
0793139023,7.42e-05
0062725009,7.42e-05
1891984500,7.42e-05
0764553461,7.42e-05
0321078438,7.42e-05
1578632374,7.42e-05
0684865165,7.42e-05
059522055X,7.41e-05
1567188028,7.41e-05
078795019X,7.41e-05
0875421814,7.41e-05
0534217745,7.41e-05
0137993625,7.4e-05
078687015X,7.4e-05
1883319544,7.4e-05
0071343105,7.4e-05
0671763164,7.39e-05
0898795125,7.39e-05
0844232327,7.38e-05
0201629836,7.38e-05
1567186432,7.38e-05
1567182577,7.38e-05
0971768242,7.37e-05
0312266286,7.37e-05
0205270263,7.37e-05
1586214942,7.36e-05
0140868887,7.36e-05
0786303921,7.36e-05
1561707856,7.35e-05
0873377931,7.35e-05
0674510410,7.35e-05
1581801300,7.35e-05
0385416040,7.35e-05
0971056307,7.34e-05
0380793296,7.34e-05
060980880X,7.34e-05
1885640668,7.33e-05
0060930225,7.33e-05
0060957425,7.33e-05
0761925945,7.33e-05
1558506993,7.32e-05
0140147896,7.32e-05
0967175402,7.32e-05
0781254418,7.32e-05
0971768250,7.31e-05
0787955876,7.31e-05
1581210094,7.3e-05
0809247240,7.3e-05
1578511054,7.3e-05
1576750736,7.3e-05
1879215349,7.3e-05
0394298829,7.3e-05
0892819103,7.29e-05
0887307434,7.29e-05
0385494084,7.29e-05
0966313100,7.28e-05
0889651507,7.28e-05
0844233633,7.27e-05
0793160324,7.27e-05
0967334608,7.27e-05
0910627096,7.26e-05
1564146421,7.26e-05
0380783991,7.26e-05
0140193383,7.24e-05
0886840635,7.24e-05
0534378625,7.23e-05
0963401610,7.22e-05
0937750085,7.22e-05
0812930428,7.2e-05
0764586823,7.19e-05
0679458158,7.19e-05
0062509438,7.18e-05
0072131780,7.18e-05
0140286624,7.18e-05
0471385646,7.17e-05
1583225366,7.17e-05
0130410233,7.17e-05
0393312879,7.16e-05
1567404464,7.16e-05
0130866407,7.16e-05
0962674796,7.15e-05
0805410619,7.14e-05
0963938703,7.14e-05
1570622809,7.14e-05
0071374981,7.13e-05
0465024602,7.13e-05
0679720235,7.13e-05
0941188256,7.13e-05
087477795X,7.13e-05
0471285714,7.12e-05
0471219932,7.12e-05
1886230498,7.11e-05
0671898914,7.11e-05
0967097304,7.11e-05
0884193551,7.1e-05
B000066F3D,7.09e-05
0942645081,7.08e-05
1579541852,7.08e-05
0072392797,7.08e-05
0028635868,7.07e-05
1578511941,7.06e-05
0226468127,7.06e-05
1401900283,7.05e-05
1576737411,7.04e-05
0553381415,7.04e-05
089529656X,7.03e-05
0814250769,7.03e-05
0694517488,7.02e-05
0750656255,7.02e-05
0967648300,7.02e-05
0803972393,7.01e-05
0875161057,7.01e-05
0809246295,7.01e-05
0814250033,7e-05
1576850021,7e-05
0852073275,7e-05
1585671592,6.99e-05
1401397417,6.99e-05
0684865246,6.99e-05
0471975656,6.99e-05
0553528521,6.98e-05
0967679400,6.98e-05
0471230189,6.98e-05
0970932103,6.98e-05
0205315119,6.98e-05
1578631254,6.97e-05
1889262293,6.97e-05
0156443503,6.96e-05
0967097312,6.96e-05
0805365583,6.96e-05
1582911037,6.95e-05
0743211456,6.94e-05
0876284756,6.94e-05
0891348999,6.94e-05
0312133081,6.94e-05
0195139046,6.93e-05
0385133715,6.93e-05
007248389X,6.92e-05
186105193X,6.91e-05
0130840998,6.91e-05
0805319425,6.91e-05
0765701200,6.91e-05
1574530089,6.91e-05
0895298791,6.9e-05
155566203X,6.89e-05
0915811863,6.89e-05
0375705554,6.89e-05
083081972X,6.89e-05
0805046747,6.89e-05
0806508663,6.88e-05
0875165702,6.88e-05
0895261588,6.88e-05
0443058504,6.87e-05
051509479X,6.87e-05
1880336138,6.87e-05
158234082X,6.86e-05
0521423740,6.86e-05
1883219264,6.86e-05
0140390790,6.86e-05
0671750488,6.86e-05
0256218404,6.85e-05
1579120237,6.85e-05
1401902618,6.85e-05
1556432062,6.85e-05
0875428886,6.85e-05
0872205533,6.84e-05
0805072810,6.84e-05
0571202284,6.84e-05
0425133052,6.83e-05
0915132362,6.83e-05
0130413895,6.83e-05
0072352361,6.81e-05
0395522641,6.81e-05
0312266979,6.81e-05
0195042387,6.81e-05
0609607529,6.8e-05
1858285895,6.8e-05
0130720135,6.8e-05
0452280133,6.8e-05
0743222245,6.8e-05
0802117058,6.8e-05
0802139450,6.8e-05
0072509619,6.8e-05
0618334661,6.8e-05
0130113336,6.79e-05
0139742964,6.79e-05
0801058279,6.78e-05
1567181651,6.78e-05
0830716017,6.78e-05
1902413539,6.78e-05
0312982240,6.77e-05
1574101323,6.77e-05
1859734936,6.76e-05
0878223061,6.76e-05
0684841886,6.76e-05
0764153676,6.76e-05
1930097425,6.75e-05
B000002BRB,6.75e-05
1881052540,6.75e-05
0787945137,6.75e-05
1929516053,6.75e-05
0852073259,6.75e-05
0942963261,6.75e-05
0071419446,6.74e-05
0449208028,6.74e-05
0785270450,6.74e-05
0823025233,6.73e-05
1880451387,6.73e-05
0553282999,6.73e-05
0553280376,6.73e-05
0875162576,6.72e-05
002862727X,6.72e-05
0415239982,6.72e-05
0393317544,6.72e-05
007233973X,6.72e-05
0811835480,6.71e-05
B00000I4E3,6.71e-05
0130293504,6.71e-05
0882898701,6.71e-05
0807064734,6.71e-05
0943412064,6.71e-05
076458555X,6.71e-05
1559391294,6.71e-05
0965653544,6.71e-05
1893128105,6.71e-05
1558502963,6.7e-05
0062736728,6.7e-05
0679725199,6.7e-05
0874778425,6.7e-05
0736910190,6.7e-05
1885408315,6.69e-05
0966363507,6.69e-05
0553450042,6.69e-05
0674891503,6.69e-05
1591840104,6.69e-05
0312091141,6.68e-05
1882883357,6.68e-05
0684831791,6.68e-05
0674272315,6.68e-05
0679763309,6.67e-05
0898798248,6.67e-05
0814406505,6.67e-05
0963747800,6.66e-05
1576750558,6.66e-05
1582342334,6.66e-05
1557987203,6.66e-05
0395767857,6.66e-05
0671520660,6.66e-05
1929284004,6.65e-05
081440622X,6.65e-05
0671536842,6.65e-05
0787957097,6.64e-05
0694517291,6.64e-05
1894020545,6.64e-05
1581801734,6.64e-05
0071362444,6.64e-05
1559276959,6.63e-05
0816513244,6.63e-05
055337169X,6.63e-05
1890009318,6.63e-05
0465037704,6.63e-05
0446679720,6.63e-05
0534349811,6.63e-05
1581801521,6.63e-05
1890009296,6.62e-05
1568362242,6.62e-05
0844234125,6.62e-05
0738204005,6.62e-05
0060087633,6.62e-05
0061094536,6.62e-05
8120801636,6.62e-05
0967959160,6.61e-05
0674008901,6.61e-05
0830819746,6.61e-05
1572241810,6.61e-05
0961438339,6.61e-05
0060976195,6.6e-05
0785242473,6.6e-05
0874778034,6.6e-05
019516539X,6.6e-05
0486280411,6.6e-05
0618001808,6.6e-05
0399526145,6.6e-05
1884956025,6.6e-05
1564144321,6.6e-05
0131085646,6.6e-05
0471035483,6.59e-05
1570623309,6.59e-05
067089155X,6.59e-05
1892959046,6.59e-05
0595245625,6.59e-05
0201916045,6.58e-05
055380183X,6.58e-05
0471397709,6.58e-05
188105294X,6.57e-05
1558742131,6.57e-05
1578050383,6.57e-05
1585421251,6.57e-05
0375762191,6.57e-05
0030270162,6.57e-05
0849943949,6.57e-05
0738205397,6.56e-05
0963298208,6.56e-05
0875848079,6.56e-05
0395883164,6.56e-05
0761920064,6.56e-05
0030352711,6.56e-05
0877880727,6.56e-05
B00006EXK1,6.56e-05
1561707473,6.55e-05
0967735505,6.55e-05
0030326214,6.55e-05
0446358479,6.55e-05
0937779148,6.55e-05
0716737442,6.55e-05
0029044308,6.55e-05
0520227891,6.55e-05
1570625433,6.55e-05
0140440275,6.55e-05
0787951390,6.55e-05
0735712638,6.54e-05
0385335075,6.54e-05
0937611980,6.54e-05
0965748332,6.54e-05
1575770326,6.53e-05
0393976378,6.53e-05
0684827557,6.53e-05
0415109248,6.53e-05
0471207942,6.53e-05
0875161049,6.53e-05
0471134155,6.53e-05
1568386265,6.53e-05
0139696946,6.52e-05
1565425960,6.52e-05
1564557960,6.52e-05
0970693818,6.52e-05
0060628626,6.52e-05
0060930519,6.52e-05
0553382179,6.52e-05
0521273021,6.52e-05
1580291007,6.51e-05
0814405029,6.51e-05
1588790231,6.51e-05
0465090990,6.51e-05
0140390510,6.51e-05
0786867744,6.51e-05
0192892878,6.51e-05
0684801620,6.51e-05
0913069426,6.5e-05
096700120X,6.5e-05
0873647181,6.5e-05
1889964093,6.5e-05
0787902934,6.5e-05
0321055551,6.5e-05
1568213778,6.5e-05
1568304684,6.5e-05
055337978X,6.5e-05
0140178228,6.49e-05
1560525266,6.49e-05
0072909994,6.49e-05
0521663849,6.49e-05
0071407367,6.49e-05
0883680947,6.49e-05
0452278961,6.49e-05
0159002524,6.49e-05
0130340731,6.48e-05
0963747711,6.48e-05
0451527526,6.48e-05
0345327349,6.48e-05
0966489128,6.48e-05
B000000NNX,6.48e-05
1559276908,6.48e-05
0446394971,6.48e-05
0787944386,6.48e-05
0814774806,6.48e-05
088730933X,6.48e-05
0812931459,6.47e-05
0878771301,6.47e-05
0553214829,6.47e-05
1882180879,6.47e-05
0553213369,6.47e-05
075069808X,6.47e-05
0809246848,6.47e-05
1570715858,6.47e-05
0738859176,6.46e-05
1581600712,6.46e-05
0201523418,6.46e-05
1580627099,6.46e-05
068816353X,6.46e-05
0963462903,6.46e-05
0385237375,6.46e-05
1565115759,6.46e-05
0805063471,6.46e-05
1587611082,6.46e-05
1564597210,6.46e-05
096405440X,6.46e-05
1590072677,6.46e-05
1580625029,6.46e-05
027596017X,6.45e-05
0140436154,6.45e-05
0618057072,6.45e-05
0570046149,6.45e-05
1887089012,6.45e-05
1559275855,6.45e-05
0393051099,6.45e-05
0310219604,6.45e-05
089043946X,6.45e-05
0486277984,6.45e-05
0534371353,6.45e-05
0671693409,6.45e-05
0688162185,6.45e-05
0898797756,6.45e-05
032406554X,6.44e-05
0825420202,6.44e-05
0393050947,6.44e-05
0435906003,6.44e-05
1580629393,6.44e-05
1578512212,6.44e-05
1571741879,6.44e-05
0449909921,6.44e-05
0609804952,6.44e-05
0471348147,6.44e-05
0385238827,6.44e-05
1564144380,6.43e-05
0879511532,6.43e-05
0062513362,6.43e-05
0192835629,6.43e-05
0451628810,6.43e-05
0314223169,6.43e-05
0756750555,6.43e-05
0964191601,6.43e-05
0130276790,6.43e-05
0452274982,6.43e-05
1576832821,6.43e-05
089134358X,6.42e-05
1573453102,6.42e-05
0312154682,6.42e-05
047138836X,6.42e-05
0966489136,6.42e-05
0132340062,6.42e-05
0970929900,6.42e-05
1561703133,6.42e-05
0130200387,6.42e-05
0970299605,6.42e-05
0965317102,6.41e-05
157673739X,6.41e-05
0130866822,6.41e-05
0262071827,6.41e-05
0070067090,6.41e-05
0738859168,6.41e-05
0471325465,6.41e-05
0471008583,6.41e-05
0965787915,6.41e-05
0943389232,6.4e-05
096548341X,6.4e-05
1564146308,6.4e-05
0451526031,6.4e-05
0399521372,6.4e-05
0962489158,6.4e-05
1569246262,6.4e-05
0139519483,6.4e-05
0679783369,6.4e-05
0932750427,6.4e-05
0262640376,6.4e-05
B00006FMCA,6.4e-05
0671536648,6.4e-05
0684855550,6.4e-05
0911226257,6.39e-05
0060558202,6.39e-05
0395981506,6.39e-05
1590072685,6.39e-05
1567183816,6.39e-05
0892817348,6.39e-05
014018998X,6.39e-05
0684842688,6.39e-05
1578512514,6.39e-05
0743520688,6.38e-05
0761530983,6.38e-05
1929494017,6.38e-05
0465005233,6.38e-05
0071363181,6.38e-05
0609803700,6.38e-05
B00000DF9H,6.38e-05
0306802325,6.38e-05
0060961023,6.38e-05
0471291331,6.38e-05
157675121X,6.38e-05
0399146865,6.37e-05
0471354864,6.37e-05
0875165710,6.37e-05
003018083X,6.37e-05
0124499686,6.37e-05
087773996X,6.37e-05
1561708178,6.37e-05
0913098604,6.37e-05
0375509119,6.37e-05
0066214076,6.37e-05
0399527834,6.37e-05
0195204662,6.36e-05
0965285529,6.36e-05
1558686150,6.36e-05
0679757031,6.36e-05
0471509485,6.36e-05
0966279301,6.36e-05
0262560259,6.36e-05
1559270888,6.35e-05
1858600545,6.35e-05
1570629102,6.35e-05
0071360166,6.35e-05
0156013096,6.35e-05
1578518210,6.35e-05
0762409819,6.35e-05
0071365001,6.35e-05
1568846991,6.35e-05
093158003X,6.35e-05
0684870274,6.35e-05
0374190666,6.35e-05
067942802X,6.35e-05
0743212371,6.35e-05
006000973X,6.35e-05
0787962481,6.35e-05
0743520807,6.35e-05
1558505474,6.35e-05
0195132866,6.35e-05
0738202304,6.34e-05
0966886801,6.34e-05
0765701502,6.34e-05
0809228262,6.34e-05
1561706116,6.34e-05
0072495839,6.34e-05
0312267509,6.34e-05
0679772677,6.34e-05
1573927473,6.34e-05
0393322599,6.34e-05
1564146014,6.34e-05
0767913396,6.34e-05
0140260234,6.33e-05
0738203327,6.33e-05
1572242191,6.33e-05
0385478542,6.33e-05
0316720917,6.33e-05
0066214688,6.33e-05
0965772012,6.33e-05
0609809032,6.33e-05
094263747X,6.33e-05
0262530090,6.33e-05
0865472750,6.33e-05
0963747703,6.33e-05
0966232879,6.33e-05
0465026168,6.33e-05
1564964353,6.33e-05
0814471412,6.33e-05
1559635452,6.33e-05
1560006218,6.33e-05
0471246549,6.33e-05
0159003644,6.32e-05
0471264245,6.32e-05
0914955675,6.32e-05
0738202878,6.32e-05
027595885X,6.32e-05
1570428069,6.32e-05
0240803981,6.32e-05
1577310160,6.32e-05
0966489144,6.32e-05
0060926341,6.32e-05
0375505385,6.32e-05
0830819088,6.32e-05
1558502580,6.32e-05
0875165079,6.32e-05
0393092194,6.31e-05
0787944777,6.31e-05
0674000897,6.31e-05
0787908215,6.31e-05
1881451356,6.31e-05
0131201158,6.31e-05
0060194979,6.31e-05
0743517784,6.31e-05
0131018612,6.31e-05
0471412694,6.31e-05
0679601872,6.31e-05
0761103465,6.31e-05
1581150466,6.31e-05
0313232008,6.31e-05
0694526479,6.3e-05
1558506020,6.3e-05
0805417702,6.3e-05
0060094044,6.3e-05
0613191455,6.3e-05
2880465427,6.3e-05
0965053431,6.3e-05
0873646215,6.3e-05
0385311834,6.3e-05
068486603X,6.3e-05
1558747249,6.3e-05
0963600109,6.3e-05
0486276252,6.3e-05
0813530962,6.3e-05
0743517776,6.3e-05
0809224380,6.3e-05
097106301X,6.3e-05
0151117039,6.3e-05
0072512601,6.29e-05
1558217835,6.29e-05
0446674702,6.29e-05
067101529X,6.29e-05
0452267773,6.29e-05
0835607070,6.29e-05
0943210372,6.29e-05
0553351702,6.29e-05
0262024748,6.29e-05
0534261248,6.29e-05
0910019576,6.29e-05
1402200439,6.29e-05
0684865467,6.28e-05
0395859999,6.28e-05
1561451304,6.28e-05
1401396682,6.28e-05
1559272899,6.28e-05
0137935633,6.28e-05
0823058603,6.28e-05
1892123002,6.28e-05
0151003394,6.28e-05
0937765023,6.28e-05
0807737054,6.28e-05
0321136462,6.28e-05
0887306853,6.28e-05
0803270755,6.28e-05
0471147214,6.27e-05
0471352322,6.27e-05
0595219578,6.27e-05
1891984357,6.27e-05
0060092610,6.27e-05
0716760371,6.27e-05
0871315394,6.27e-05
0393702162,6.27e-05
0471382582,6.27e-05
6305642834,6.27e-05
0439388899,6.27e-05
0892812516,6.27e-05
0966103289,6.27e-05
0878331492,6.26e-05
0750672684,6.26e-05
0814477887,6.26e-05
0972714405,6.26e-05
0393051242,6.26e-05
0060976519,6.26e-05
0943973171,6.26e-05
076442257X,6.26e-05
047138979X,6.26e-05
0971761507,6.26e-05
0899423205,6.26e-05
0486270602,6.26e-05
0684825805,6.26e-05
1565547039,6.26e-05
0844235911,6.25e-05
1580172377,6.25e-05
0451527542,6.25e-05
0446676519,6.25e-05
0787954152,6.25e-05
1582971471,6.25e-05
0471328464,6.25e-05
0471394211,6.25e-05
0071387579,6.25e-05
0881791822,6.25e-05
0609808818,6.25e-05
1569246556,6.25e-05
0899666957,6.24e-05
0446677264,6.24e-05
1573920576,6.24e-05
0471293776,6.24e-05
0970015097,6.24e-05
1882591232,6.24e-05
0609805045,6.24e-05
1559276851,6.24e-05
0471312789,6.24e-05
013012446X,6.24e-05
0877287090,6.24e-05
0806635703,6.24e-05
0785278117,6.24e-05
9992006684,6.24e-05
1886230455,6.24e-05
189212338X,6.24e-05
0684841223,6.24e-05
068486312X,6.24e-05
0072294345,6.24e-05
0471089656,6.24e-05
0844234117,6.24e-05
0262540681,6.24e-05
0735713243,6.23e-05
0553380079,6.23e-05
1578518199,6.23e-05
1401396674,6.23e-05
0465072690,6.23e-05
1567314163,6.23e-05
1879237660,6.23e-05
0192862154,6.23e-05
0140123393,6.23e-05
0883680661,6.23e-05
1559278102,6.23e-05
1580080855,6.22e-05
1580910998,6.22e-05
0393703134,6.22e-05
0471369799,6.22e-05
1575240157,6.22e-05
1558680608,6.22e-05
0965337715,6.22e-05
1885167318,6.22e-05
1558746250,6.22e-05
0945999801,6.22e-05
0060512180,6.22e-05
0961587504,6.22e-05
1573241881,6.22e-05
1890693243,6.22e-05
156455743X,6.22e-05
1564142868,6.22e-05
0883904756,6.22e-05
0965107507,6.22e-05
0814407714,6.22e-05
1589600584,6.22e-05
0062516515,6.21e-05
1576751279,6.21e-05
0872183718,6.21e-05
0809298147,6.21e-05
0916410625,6.21e-05
0674002717,6.21e-05
1587361086,6.21e-05
193009728X,6.21e-05
0936284501,6.21e-05
0201775751,6.21e-05
189212324X,6.21e-05
0130891347,6.21e-05
0812929233,6.21e-05
0066211298,6.21e-05
0787901806,6.21e-05
1879237970,6.21e-05
0312180454,6.2e-05
0787947261,6.2e-05
0870671006,6.2e-05
089281554X,6.2e-05
0764551450,6.2e-05
1404331352,6.2e-05
0256099391,6.2e-05
0967029104,6.2e-05
0722529783,6.2e-05
1559276916,6.2e-05
0385504322,6.2e-05
0813333555,6.2e-05
0446670081,6.2e-05
1561709433,6.2e-05
0395718198,6.2e-05
0878221921,6.2e-05
0872204200,6.19e-05
1564144356,6.19e-05
0300000332,6.19e-05
0471122386,6.19e-05
1883004004,6.19e-05
0743518101,6.19e-05
068811279X,6.19e-05
0385468059,6.19e-05
076153394X,6.19e-05
0970683405,6.19e-05
0760725594,6.19e-05
1883642043,6.19e-05
0071342052,6.19e-05
0028629426,6.19e-05
1574100556,6.19e-05
0028638425,6.19e-05
1567184294,6.19e-05
1551802309,6.19e-05
1561708194,6.18e-05
087542015X,6.18e-05
0471141895,6.18e-05
0960170642,6.18e-05
0966583221,6.18e-05
189983656X,6.18e-05
0140440550,6.18e-05
1558706585,6.18e-05
0471247138,6.18e-05
1576600068,6.18e-05
0385196377,6.18e-05
1843330490,6.18e-05
0195123875,6.18e-05
0679730826,6.18e-05
0140432051,6.18e-05
1580084575,6.18e-05
0399526773,6.18e-05
1581150393,6.18e-05
078971809X,6.18e-05
1574530445,6.18e-05
0060956348,6.18e-05
1578200296,6.18e-05
0609805290,6.17e-05
089281537X,6.17e-05
189000930X,6.17e-05
1575664151,6.17e-05
0808509551,6.17e-05
0664248330,6.17e-05
0879758856,6.17e-05
0761536302,6.17e-05
0471037397,6.17e-05
0671663984,6.17e-05
0814470629,6.17e-05
0805454020,6.17e-05
0874810418,6.17e-05
0764553755,6.17e-05
0256112312,6.17e-05
0937611603,6.17e-05
1580083579,6.16e-05
0966583299,6.16e-05
073820210X,6.16e-05
006093526X,6.16e-05
1582340641,6.16e-05
1572242418,6.16e-05
0684869020,6.16e-05
0882707663,6.16e-05
157660019X,6.16e-05
0787901687,6.16e-05
096727950X,6.16e-05
0787901148,6.16e-05
0130289132,6.16e-05
068483443X,6.16e-05
1560150386,6.16e-05
1564558819,6.16e-05
0694518816,6.16e-05
0201357291,6.16e-05
0679431349,6.15e-05
0967563100,6.15e-05
061825305X,6.15e-05
0805065512,6.15e-05
1573241377,6.15e-05
0852295316,6.15e-05
0830628460,6.15e-05
0345427297,6.15e-05
0446672882,6.15e-05
1576601323,6.15e-05
0449911667,6.15e-05
0140245480,6.15e-05
0309057779,6.15e-05
0471589519,6.15e-05
0471163147,6.15e-05
1564144941,6.15e-05
039373031X,6.15e-05
1401397484,6.15e-05
0875841996,6.15e-05
0814404774,6.15e-05
068482521X,6.15e-05
0891061762,6.15e-05
0471197084,6.15e-05
0195147057,6.15e-05
0130654930,6.15e-05
0913866164,6.15e-05
0963037900,6.15e-05
0679642587,6.15e-05
1558607129,6.14e-05
0553296744,6.14e-05
069452607X,6.14e-05
0062518046,6.14e-05
0321166086,6.14e-05
0967155304,6.14e-05
080652023X,6.14e-05
006019300X,6.14e-05
0767907639,6.14e-05
0471083097,6.14e-05
096294470X,6.14e-05
0310544718,6.14e-05
0300013728,6.14e-05
1559637099,6.14e-05
0140440046,6.14e-05
0465031269,6.14e-05
0471363405,6.14e-05
039597707X,6.14e-05
1578565375,6.13e-05
0156008548,6.13e-05
0385239106,6.13e-05
0595246397,6.13e-05
0809231883,6.13e-05
0787947237,6.13e-05
0786708182,6.13e-05
1882577981,6.13e-05
0875847544,6.13e-05
0806963514,6.13e-05
0380730472,6.13e-05
0553255959,6.13e-05
0471388203,6.13e-05
0007108435,6.13e-05
0631199829,6.13e-05
0936085452,6.13e-05
0673980839,6.13e-05
0861713494,6.13e-05
0743201256,6.13e-05
1853260630,6.13e-05
0446608661,6.13e-05
0918825695,6.13e-05
0609806998,6.13e-05
0743518144,6.13e-05
0471417920,6.13e-05
1580622070,6.13e-05
0814479863,6.13e-05
1567310311,6.13e-05
1572599537,6.13e-05
0786867205,6.13e-05
1591391903,6.12e-05
0814478603,6.12e-05
0316525057,6.12e-05
0312084552,6.12e-05
0911203230,6.12e-05
0538875739,6.12e-05
0385491670,6.12e-05
0195066707,6.12e-05
0673996921,6.12e-05
0139077758,6.12e-05
0201311402,6.12e-05
0814470734,6.11e-05
0273630954,6.11e-05
0062720740,6.11e-05
0875848141,6.11e-05
1560006250,6.11e-05
0881846481,6.11e-05
0205309453,6.11e-05
0967851408,6.11e-05
0071364102,6.11e-05
1557532478,6.11e-05
1586190423,6.11e-05
0471378259,6.11e-05
B00009MGQ1,6.11e-05
0425172287,6.11e-05
0891348018,6.11e-05
0684859955,6.11e-05
0814471714,6.11e-05
0312141238,6.11e-05
1403342431,6.1e-05
0130180424,6.1e-05
0914955578,6.1e-05
0970655010,6.1e-05
0028627385,6.1e-05
0375751467,6.1e-05
0972517405,6.1e-05
0609607715,6.1e-05
0967156548,6.1e-05
1563271761,6.1e-05
1559391359,6.1e-05
0887307930,6.1e-05
0395628830,6.1e-05
0933347103,6.1e-05
0694526088,6.1e-05
1576600327,6.1e-05
0376020431,6.1e-05
158180069X,6.09e-05
0761521046,6.09e-05
0471579351,6.09e-05
0761521739,6.09e-05
0741411113,6.09e-05
0071379509,6.09e-05
0761518037,6.09e-05
1885273126,6.09e-05
189194407X,6.09e-05
0070014000,6.09e-05
0312204655,6.09e-05
0395924960,6.09e-05
1570429979,6.09e-05
0074708422,6.09e-05
0787952257,6.09e-05
B00005LC1A,6.09e-05
0130835722,6.08e-05
0471333263,6.08e-05
0890894884,6.08e-05
0916990141,6.08e-05
0446523216,6.08e-05
0874850851,6.08e-05
0471144622,6.08e-05
0823004899,6.08e-05
0809229994,6.08e-05
0393049841,6.08e-05
0893842672,6.08e-05
0679603255,6.08e-05
1566376211,6.08e-05
9990482462,6.08e-05
0028629523,6.08e-05
1883219027,6.08e-05
0471180025,6.08e-05
0940352141,6.08e-05
1588720055,6.08e-05
0028629493,6.08e-05
0446523674,6.08e-05
0452280214,6.08e-05
0262600439,6.07e-05
0812690699,6.07e-05
1889968536,6.07e-05
0553211668,6.07e-05
1576750612,6.07e-05
0764550586,6.07e-05
0446527831,6.07e-05
0465075525,6.07e-05
1899836020,6.07e-05
1571740481,6.07e-05
020162236X,6.06e-05
0931580722,6.06e-05
0471209899,6.06e-05
0201770512,6.06e-05
0449905071,6.06e-05
1580910939,6.06e-05
0486266893,6.06e-05
0971516502,6.06e-05
0971229058,6.06e-05
0972488901,6.06e-05
0345440331,6.06e-05
0887309321,6.06e-05
0814402453,6.06e-05
0195083520,6.06e-05
0761512721,6.06e-05
067974035X,6.06e-05
0316588121,6.06e-05
0609606980,6.05e-05
0062516035,6.05e-05
0960170626,6.05e-05
0800786971,6.05e-05
0385320159,6.05e-05
188321937X,6.05e-05
0849313082,6.05e-05
0842336893,6.05e-05
0684863456,6.05e-05
0446391735,6.05e-05
1859847633,6.05e-05
0375402802,6.05e-05
0573606056,6.05e-05
0870611380,6.05e-05
0446672238,6.05e-05
0520225082,6.05e-05
158542045X,6.05e-05
0877282587,6.05e-05
1559277297,6.05e-05
1586637134,6.05e-05
0873378326,6.05e-05
0671866753,6.05e-05
1580627080,6.05e-05
0060952652,6.04e-05
0533131936,6.04e-05
1929936001,6.04e-05
0415043182,6.04e-05
0967742013,6.04e-05
0691021481,6.04e-05
1578512662,6.04e-05
041507892X,6.04e-05
030680686X,6.04e-05
1571741666,6.04e-05
1580631991,6.04e-05
0553455613,6.04e-05
1580621929,6.04e-05
047119557X,6.04e-05
0785275355,6.04e-05
1571741984,6.04e-05
0060984031,6.04e-05
0471303526,6.04e-05
0375503668,6.04e-05
0962046310,6.04e-05
0471034169,6.04e-05
0743222156,6.04e-05
0452280737,6.04e-05
0684856018,6.04e-05
0964744805,6.03e-05
0060197625,6.03e-05
0743224507,6.03e-05
0452277930,6.03e-05
0873892879,6.03e-05
0892815353,6.03e-05
068484804X,6.03e-05
1559278099,6.03e-05
0060974176,6.03e-05
1883219973,6.03e-05
0062513974,6.03e-05
0393971074,6.03e-05
0399525777,6.03e-05
0935755780,6.03e-05
0793160294,6.03e-05
1581601360,6.02e-05
0275964701,6.02e-05
1572701331,6.02e-05
0471325503,6.02e-05
0460873806,6.02e-05
0967588707,6.02e-05
1564142787,6.02e-05
0684837099,6.02e-05
1578631025,6.02e-05
0310226465,6.02e-05
0972446222,6.02e-05
0688173055,6.02e-05
1578630002,6.02e-05
0393323161,6.02e-05
0877739986,6.02e-05
1557388636,6.02e-05
0130950912,6.01e-05
0609803980,6.01e-05
0767400135,6.01e-05
1578564476,6.01e-05
0930323491,6.01e-05
1574533401,6.01e-05
1581150296,6.01e-05
0929028104,6.01e-05
0198296045,6.01e-05
0860918963,6.01e-05
0385474288,6.01e-05
0262611465,6.01e-05
0887308392,6.01e-05
0471344044,6.01e-05
1881052842,6.01e-05
0883683482,6.01e-05
087584801X,6.01e-05
1559276827,6.01e-05
0671736493,6.01e-05
0743525191,6.01e-05
0963155032,6.01e-05
0874850916,6.01e-05
1929494157,6.01e-05
0471414328,6.01e-05
007134649X,6.01e-05
1564144704,6e-05
081448008X,6e-05
0425168735,6e-05
0380817446,6e-05
013091066X,6e-05
0070120625,6e-05
0471360090,6e-05
1401074758,6e-05
0766107493,6e-05
082981339X,6e-05
0471121223,6e-05
1580621546,6e-05
