,number_of_visits
0875423248,3e-07
0471159050,3e-07
0873375548,3e-07
1555520472,3e-07
0812862635,3e-07
0385491824,3e-07
0273630954,3e-07
0324157991,3e-07
0887305946,3e-07
0070089973,3e-07
0965993035,3e-07
1590070194,3e-07
078610287X,3e-07
0892813040,3e-07
0787901695,3e-07
0553371320,3e-07
0814406262,3e-07
1567181414,3e-07
0385501331,3e-07
068484608X,3e-07
0471147419,3e-07
0840744196,3e-07
006093574X,3e-07
0679763309,3e-07
0553347594,3e-07
0226468011,3e-07
1576750051,3e-07
0966170210,3e-07
1567181325,3e-07
0785243631,3e-07
0802467997,3e-07
0072482591,3e-07
0875421288,3e-07
0393322343,3e-07
0072512601,3e-07
0029117062,3e-07
0268000735,3e-07
0735201609,3e-07
3822863033,3e-07
0007108435,3e-07
0658021141,3e-07
0966638328,3e-07
1401900283,3e-07
0321011473,3e-07
0679410767,3e-07
0671506021,3e-07
189212324X,3e-07
0415043182,3e-07
0618154469,3e-07
0891061231,3e-07
078687015X,3e-07
0872203948,3e-07
0446672882,3e-07
0312266286,3e-07
087364168X,3e-07
0130470643,3e-07
0385299850,3e-07
055347801X,3e-07
0201563819,3e-07
0801077699,3e-07
0786883561,3e-07
0553283960,3e-07
0060516070,3e-07
0671015206,3e-07
0465026168,3e-07
1570711461,3e-07
1883536219,3e-07
0471397296,3e-07
1568304331,3e-07
1558505474,3e-07
0521457300,3e-07
0252069668,3e-07
0060194790,3e-07
1580622720,3e-07
0060084731,3e-07
1580911080,3e-07
0658005006,3e-07
0929652010,3e-07
0517883708,3e-07
0071379304,3e-07
0743217896,3e-07
0801485517,3e-07
0933121288,3e-07
0743500555,3e-07
0743525078,3e-07
0273630962,3e-07
1558742255,3e-07
0849942683,3e-07
0226457982,3e-07
0809058405,3e-07
0930031954,3e-07
0842345485,3e-07
0679736395,3e-07
0844235830,3e-07
1891373005,3e-07
1572242523,3e-07
0134904001,3e-07
034537410X,3e-07
0893842818,3e-07
0521566274,3e-07
0913543039,3e-07
0452267773,3e-07
0393314677,3e-07
1573921769,3e-07
087728069X,3e-07
1878424211,3e-07
0395628830,3e-07
0534260349,3e-07
1580624820,3e-07
0684824744,3e-07
019831910X,3e-07
0030233674,3e-07
0192853732,3e-07
0131396102,3e-07
0881334448,3e-07
0446678295,3e-07
0312392508,3e-07
1572241381,3e-07
0553371312,3e-07
1563084988,3e-07
0399147241,3e-07
0449902927,3e-07
0874775043,3e-07
1572242205,3e-07
0767903331,3e-07
0805068937,3e-07
1558746765,3e-07
0805047603,3e-07
067974035X,3e-07
0943233925,3e-07
0787903620,3e-07
0425097722,3e-07
0446677264,3e-07
1853672491,3e-07
096570310X,3e-07
0872204529,3e-07
0312111517,3e-07
0324058810,3e-07
0929028104,3e-07
1578511437,3e-07
0931580439,3e-07
1569553343,3e-07
0201328143,3e-07
0385421311,3e-07
1565070569,3e-07
0195015401,3e-07
0136138039,3e-07
0140263284,3e-07
1567202381,3e-07
047102466X,3e-07
0321127307,3e-07
0873529863,3e-07
1573241377,3e-07
032107713X,3e-07
0671765914,3e-07
0142001104,3e-07
0062501976,3e-07
0865713596,3e-07
0879755946,3e-07
0130353094,3e-07
0028633830,3e-07
0449911470,3e-07
0801038324,3e-07
0310234697,3e-07
0201311453,3e-07
0446677485,3e-07
014044095X,3e-07
0877735158,3e-07
0786860707,3e-07
0140444785,3e-07
0130651311,3e-07
0793141494,3e-07
0887308414,3e-07
0761506160,3e-07
0486272745,3e-07
0684871807,3e-07
189983656X,3e-07
1929936001,3e-07
0964106515,3e-07
0130341053,3e-07
0684841487,3e-07
0674005481,3e-07
0449911462,3e-07
0060988290,3e-07
078971809X,3e-07
047124211X,3e-07
1559637099,3e-07
141040045X,3e-07
0226668150,3e-07
0738703109,3e-07
0749437200,3e-07
0806508477,3e-07
0803965885,3e-07
0877281491,3e-07
0899683444,3e-07
0684823780,3e-07
0887309151,3e-07
0873376013,3e-07
1576750833,3e-07
1576750671,3e-07
0741411113,3e-07
188207193X,3e-07
0471416274,3e-07
0471645281,3e-07
0966103254,3e-07
1567183603,3e-07
0807062251,3e-07
0071368248,3e-07
0919345921,3e-07
0916990141,3e-07
0936085452,3e-07
1886093040,3e-07
0844232025,3e-07
0684823713,3e-07
047133202X,3e-07
0684825287,3e-07
0875844405,3e-07
0028629434,3e-07
0151329168,3e-07
0684851857,3e-07
0972446222,3e-07
0802774830,3e-07
0844231002,3e-07
1890154164,3e-07
0873642147,3e-07
0385498497,3e-07
0553343661,3e-07
0385472560,3e-07
1841261017,3e-07
0471403989,3e-07
0887308554,3e-07
0131018612,3e-07
0887305083,3e-07
0465037704,3e-07
0887309518,3e-07
0971511306,3e-07
0942645081,2e-07
1403336806,2e-07
074350917X,2e-07
1555611702,2e-07
0071357246,2e-07
0226468054,2e-07
0875847994,2e-07
0192801996,2e-07
0877849854,2e-07
1899836322,2e-07
1573241091,2e-07
0449911918,2e-07
0553347500,2e-07
1929039026,2e-07
1885408315,2e-07
0393045501,2e-07
0871319594,2e-07
0964769751,2e-07
1401396674,2e-07
0028636376,2e-07
0443072175,2e-07
0471987654,2e-07
0609804367,2e-07
1578512492,2e-07
156305339X,2e-07
0314241671,2e-07
0787948039,2e-07
0670031240,2e-07
0140444211,2e-07
0812932293,2e-07
0787952028,2e-07
0875421296,2e-07
0449210103,2e-07
0310321719,2e-07
0809247992,2e-07
0471398179,2e-07
0312271913,2e-07
0312075316,2e-07
1571742107,2e-07
0553478680,2e-07
0787903418,2e-07
0471215333,2e-07
1578512212,2e-07
B000063TON,2e-07
0898791375,2e-07
0310485002,2e-07
0887309313,2e-07
0875846416,2e-07
0060521961,2e-07
1580622453,2e-07
1572241071,2e-07
0262692090,2e-07
0671674323,2e-07
1884822940,2e-07
0440154138,2e-07
0938399101,2e-07
0743222156,2e-07
080650997X,2e-07
0201360713,2e-07
1587680009,2e-07
0452272041,2e-07
1880559277,2e-07
1555251161,2e-07
0674171039,2e-07
188603933X,2e-07
0460873571,2e-07
0345410149,2e-07
0793128811,2e-07
0809224380,2e-07
0671574248,2e-07
1559270179,2e-07
0714681326,2e-07
0830819711,2e-07
0471357642,2e-07
0192854143,2e-07
007140807X,2e-07
0446394998,2e-07
0873379101,2e-07
0872201775,2e-07
0471496065,2e-07
1568380437,2e-07
1883219906,2e-07
0922811466,2e-07
0195097467,2e-07
0256259828,2e-07
0687132878,2e-07
B00005LC1B,2e-07
0310402913,2e-07
047138447X,2e-07
0192804561,2e-07
1931866007,2e-07
0688094554,2e-07
0262691914,2e-07
007282574X,2e-07
0812929500,2e-07
0787911003,2e-07
0440505003,2e-07
0201775751,2e-07
0674993047,2e-07
1568848684,2e-07
0273651129,2e-07
1567404464,2e-07
0135179882,2e-07
0324072740,2e-07
0226401693,2e-07
0873377184,2e-07
0814477887,2e-07
0553281097,2e-07
051509479X,2e-07
1564145581,2e-07
0679726136,2e-07
0446524026,2e-07
0887309674,2e-07
0446393703,2e-07
014044047X,2e-07
1572241993,2e-07
0471988014,2e-07
0471047163,2e-07
0553378376,2e-07
0966269616,2e-07
0969840136,2e-07
1561705403,2e-07
0875847404,2e-07
0465026567,2e-07
0743525175,2e-07
0670030767,2e-07
0918477409,2e-07
0028639642,2e-07
0812968719,2e-07
087542127X,2e-07
0684811464,2e-07
1586211676,2e-07
0684810840,2e-07
1843330490,2e-07
0226238040,2e-07
0764551442,2e-07
0812930959,2e-07
1555520529,2e-07
0684838230,2e-07
0385007051,2e-07
0917974573,2e-07
1559946725,2e-07
0060932910,2e-07
1559948760,2e-07
0800786246,2e-07
0967209803,2e-07
0451174127,2e-07
0521328675,2e-07
0517084724,2e-07
0471080721,2e-07
055358037X,2e-07
0743529057,2e-07
1577310977,2e-07
0345342399,2e-07
0971761507,2e-07
0521659728,2e-07
0310242819,2e-07
0071359753,2e-07
0743507088,2e-07
0471206784,2e-07
0066214696,2e-07
0465087868,2e-07
0805062262,2e-07
0805052526,2e-07
0471263664,2e-07
0787947261,2e-07
0070526605,2e-07
1578050383,2e-07
0962141526,2e-07
0875849121,2e-07
0873640217,2e-07
0449911624,2e-07
0231124961,2e-07
1586211943,2e-07
0671528998,2e-07
0195104498,2e-07
0873646355,2e-07
0471382582,2e-07
0030326214,2e-07
0913543004,2e-07
1588276821,2e-07
0874778581,2e-07
0867308613,2e-07
1889051357,2e-07
0814405436,2e-07
0312303971,2e-07
0915811375,2e-07
1588720535,2e-07
1855381125,2e-07
0449901815,2e-07
076110478X,2e-07
0195143817,2e-07
0062517716,2e-07
0671867423,2e-07
1564144380,2e-07
0671510991,2e-07
087131813X,2e-07
0738701920,2e-07
155738486X,2e-07
0316600059,2e-07
0060915870,2e-07
1576751619,2e-07
1578561256,2e-07
0671628860,2e-07
079314163X,2e-07
0060093668,2e-07
0722537670,2e-07
0028644247,2e-07
0895263351,2e-07
1572242272,2e-07
013012446X,2e-07
0553286749,2e-07
0071363645,2e-07
1586635603,2e-07
0929587200,2e-07
1559270888,2e-07
1555520537,2e-07
068483801X,2e-07
087516076X,2e-07
0911226400,2e-07
189983673X,2e-07
0521627494,2e-07
0684855011,2e-07
0967271207,2e-07
158115075X,2e-07
0062500171,2e-07
0072471638,2e-07
0962959359,2e-07
0300082851,2e-07
053435923X,2e-07
0967991218,2e-07
0452272815,2e-07
0471293059,2e-07
0061319759,2e-07
0967162432,2e-07
0935216588,2e-07
0875964524,2e-07
0256208328,2e-07
0553211668,2e-07
0671579592,2e-07
0674069161,2e-07
1577310357,2e-07
0314240772,2e-07
074352599X,2e-07
0787909432,2e-07
0966143779,2e-07
0070479046,2e-07
0071362614,2e-07
0198296045,2e-07
1581602626,2e-07
0452267250,2e-07
0942456181,2e-07
0471359386,2e-07
078688441X,2e-07
0132015676,2e-07
0030313783,2e-07
0688039693,2e-07
0471527092,2e-07
0875848850,2e-07
0898799058,2e-07
0312192061,2e-07
0931580617,2e-07
0821409700,2e-07
0072895438,2e-07
0471899992,2e-07
1572240938,2e-07
0787277282,2e-07
1582342334,2e-07
1556524625,2e-07
0671043218,2e-07
0971744203,2e-07
0205268935,2e-07
0262071940,2e-07
1882929241,2e-07
0925480541,2e-07
1578515823,2e-07
1575770326,2e-07
0380723743,2e-07
0446673714,2e-07
087584314X,2e-07
0945999844,2e-07
0471361208,2e-07
0029190908,2e-07
1930190050,2e-07
0787963887,2e-07
0679772677,2e-07
1551803542,2e-07
026205065X,2e-07
0380807971,2e-07
0671520687,2e-07
0132871297,2e-07
1565541464,2e-07
0452277930,2e-07
0743224507,2e-07
1567181368,2e-07
0942540069,2e-07
0553528602,2e-07
0814471234,2e-07
0446691348,2e-07
156731239X,2e-07
0452280427,2e-07
0201615436,2e-07
0875842526,2e-07
0131085646,2e-07
1572242582,2e-07
0787960845,2e-07
0860916464,2e-07
0873646924,2e-07
1586215299,2e-07
1883319544,2e-07
087337908X,2e-07
0874831512,2e-07
1565847032,2e-07
0534261248,2e-07
0226245322,2e-07
0310234751,2e-07
0553583182,2e-07
0471148792,2e-07
0020130406,2e-07
0553284673,2e-07
0300084293,2e-07
0935755780,2e-07
047124712X,2e-07
0070275521,2e-07
0887309577,2e-07
1565546504,2e-07
0910019576,2e-07
0471128902,2e-07
0425156095,2e-07
1580622577,2e-07
1559948752,2e-07
1569800405,2e-07
0878221921,2e-07
0471295256,2e-07
0553061771,2e-07
0875421903,2e-07
0965285529,2e-07
0020160224,2e-07
0070450986,2e-07
0393057658,2e-07
1852301678,2e-07
1574533401,2e-07
0226320618,2e-07
0060930683,2e-07
0870341014,2e-07
1563526298,2e-07
0380807009,2e-07
0425150755,2e-07
0971808201,2e-07
0060516402,2e-07
0805055371,2e-07
0786100257,2e-07
0471584967,2e-07
0521347971,2e-07
0830816828,2e-07
1559275839,2e-07
0767901312,2e-07
0842303383,2e-07
0440222281,2e-07
0609606980,2e-07
0803253710,2e-07
0471293776,2e-07
1885167296,2e-07
0687277329,2e-07
0030329922,2e-07
0679450807,2e-07
0967846005,2e-07
155874259X,2e-07
039370324X,2e-07
1589392604,2e-07
0743526589,2e-07
1582341087,2e-07
1931611300,2e-07
1564966283,2e-07
0310501091,2e-07
0140447180,2e-07
0471170305,2e-07
0425146863,2e-07
0684823748,2e-07
0201898284,2e-07
0802134017,2e-07
0743212347,2e-07
1582970912,2e-07
1559276924,2e-07
0793141826,2e-07
0814735673,2e-07
047116996X,2e-07
0844224472,2e-07
0966132777,2e-07
1885167075,2e-07
0877735131,2e-07
0060958332,2e-07
1572240695,2e-07
0877734526,2e-07
0253211115,2e-07
0072483490,2e-07
1563086247,2e-07
0877735379,2e-07
0553374397,2e-07
1899836527,2e-07
080652071X,2e-07
0130950912,2e-07
1570429596,2e-07
0962959367,2e-07
0471159034,2e-07
0002550296,2e-07
0786118105,2e-07
0465037801,2e-07
083082233X,2e-07
0787903590,2e-07
0787957097,2e-07
0471162671,2e-07
1564596737,2e-07
0670879835,2e-07
0136862705,2e-07
006662035X,2e-07
1564145387,2e-07
0898798140,2e-07
0393046222,2e-07
0966087402,2e-07
0131000691,2e-07
0966571916,2e-07
1578516870,2e-07
0830822208,2e-07
0314249095,2e-07
0195014766,2e-07
1583487948,2e-07
0471042277,2e-07
0736907890,2e-07
0966431537,2e-07
0768909031,2e-07
0844234486,2e-07
0967751705,2e-07
0137275617,2e-07
084993690X,2e-07
0688147631,2e-07
1561707538,2e-07
0963203401,2e-07
0897331532,2e-07
0471354880,2e-07
0881791326,2e-07
0808509551,2e-07
1555520693,2e-07
0684850222,2e-07
157675006X,2e-07
0964160307,2e-07
0875166784,2e-07
0321070143,2e-07
0553562835,2e-07
069103186X,2e-07
0399142789,2e-07
0071387390,2e-07
053423982X,2e-07
0786708425,2e-07
0860918963,2e-07
0394701003,2e-07
0471163147,2e-07
1590400194,2e-07
0130866822,2e-07
0971101302,2e-07
0684863456,2e-07
0684870290,2e-07
0767900332,2e-07
0931580196,2e-07
1576751740,2e-07
0965568245,2e-07
0471353124,2e-07
0446602744,2e-07
0812927427,2e-07
0130136069,2e-07
0914094432,2e-07
0671869760,2e-07
1558747524,2e-07
074346303X,1e-07
0071387471,1e-07
1576600068,1e-07
0932194400,1e-07
0786882662,1e-07
0553210750,1e-07
0201727013,1e-07
0679758569,1e-07
067104334X,1e-07
1885167512,1e-07
0694522120,1e-07
0872203883,1e-07
0688099173,1e-07
0062501496,1e-07
0806516305,1e-07
1578512441,1e-07
1886669090,1e-07
0735520046,1e-07
1583486003,1e-07
087584846X,1e-07
0965337715,1e-07
094254014X,1e-07
0324037287,1e-07
0201633914,1e-07
0130165832,1e-07
1879181584,1e-07
088295055X,1e-07
1561701602,1e-07
156455743X,1e-07
0465016146,1e-07
1558672621,1e-07
0967959160,1e-07
1857883233,1e-07
0871315394,1e-07
0964326191,1e-07
0809228262,1e-07
1578512050,1e-07
0787958476,1e-07
087877050X,1e-07
0935755772,1e-07
0805072799,1e-07
1885273126,1e-07
0940374269,1e-07
0793155606,1e-07
0970998406,1e-07
0793155614,1e-07
0446676926,1e-07
1570427534,1e-07
0446530867,1e-07
0071342052,1e-07
0312962282,1e-07
0965053474,1e-07
1582970033,1e-07
0446608254,1e-07
0521645506,1e-07
1578632455,1e-07
1883219507,1e-07
0671868918,1e-07
0140278796,1e-07
0394751736,1e-07
0716736934,1e-07
0312144776,1e-07
0813335531,1e-07
0886840619,1e-07
0425099997,1e-07
0966103289,1e-07
0683085085,1e-07
0300064039,1e-07
0446393568,1e-07
0195139046,1e-07
0764553410,1e-07
1567184855,1e-07
0453008690,1e-07
0740733370,1e-07
0849903092,1e-07
0892811579,1e-07
1889051314,1e-07
1570427542,1e-07
0262661284,1e-07
039472903X,1e-07
1574532960,1e-07
1565114450,1e-07
067493198X,1e-07
0873377192,1e-07
0345378563,1e-07
1567315321,1e-07
0071385649,1e-07
0879804440,1e-07
0195130618,1e-07
0385237847,1e-07
079316799X,1e-07
0735201528,1e-07
1568600631,1e-07
0785274316,1e-07
1895569427,1e-07
1561707856,1e-07
007233617X,1e-07
155571434X,1e-07
1559273755,1e-07
0071373098,1e-07
0471295647,1e-07
0138491429,1e-07
0785282491,1e-07
1555714935,1e-07
002862114X,1e-07
0192833979,1e-07
0471388823,1e-07
0140440046,1e-07
1570715335,1e-07
0738204366,1e-07
0766813622,1e-07
0072294272,1e-07
0312281544,1e-07
0785811966,1e-07
0787960128,1e-07
1859848982,1e-07
0877282463,1e-07
0471161608,1e-07
0385495188,1e-07
0385502966,1e-07
0312254946,1e-07
156639595X,1e-07
0691001022,1e-07
0787954039,1e-07
0500280770,1e-07
0312194668,1e-07
1555520499,1e-07
0823015726,1e-07
0738202304,1e-07
1564145905,1e-07
0345378873,1e-07
1883955181,1e-07
0399527397,1e-07
092291575X,1e-07
0312099495,1e-07
0060652942,1e-07
0060973358,1e-07
0062503995,1e-07
188321906X,1e-07
0743525051,1e-07
0314223169,1e-07
0471141895,1e-07
1564966526,1e-07
1576750809,1e-07
089879983X,1e-07
0671520644,1e-07
1929516053,1e-07
0805040978,1e-07
0471154431,1e-07
B00007CWHH,1e-07
0310215323,1e-07
0874778379,1e-07
0814477186,1e-07
0966988302,1e-07
1887006001,1e-07
0671520679,1e-07
0967324807,1e-07
038549081X,1e-07
1586214624,1e-07
0966505301,1e-07
1879618001,1e-07
0966170202,1e-07
1558740902,1e-07
0071419446,1e-07
1568383665,1e-07
0130265543,1e-07
0137993625,1e-07
1557091420,1e-07
0671708821,1e-07
0767908457,1e-07
0942061411,1e-07
0743520343,1e-07
0449218783,1e-07
0307440087,1e-07
0226026698,1e-07
0787901687,1e-07
0471089656,1e-07
0967343925,1e-07
0875166563,1e-07
1582970440,1e-07
1581150083,1e-07
0028629302,1e-07
0879511532,1e-07
0872203166,1e-07
0314201491,1e-07
0609805843,1e-07
1883205131,1e-07
0895264110,1e-07
0195131444,1e-07
0451198808,1e-07
0452283698,1e-07
0967588707,1e-07
0811823083,1e-07
0471287598,1e-07
0140048979,1e-07
0500282293,1e-07
0694520470,1e-07
0844234389,1e-07
0793123526,1e-07
155963295X,1e-07
1570629048,1e-07
0140447202,1e-07
0805840885,1e-07
0613181212,1e-07
1570710457,1e-07
0671739891,1e-07
0195147057,1e-07
1560523832,1e-07
0028629558,1e-07
0684842254,1e-07
0787953105,1e-07
0793144353,1e-07
1842220012,1e-07
0517204193,1e-07
1582340641,1e-07
0130830445,1e-07
1578512514,1e-07
0609601601,1e-07
1883599156,1e-07
0814404294,1e-07
0684859181,1e-07
0800786971,1e-07
0471363294,1e-07
1929494610,1e-07
047113161X,1e-07
0130419893,1e-07
0071410945,1e-07
0694522201,1e-07
1572307188,1e-07
1558672125,1e-07
0875845843,1e-07
0452281113,1e-07
0684815605,1e-07
0963473832,1e-07
0452270510,1e-07
0071359168,1e-07
0764550934,1e-07
0887309828,1e-07
0486277909,1e-07
1574100955,1e-07
0132157578,1e-07
0879753447,1e-07
087975558X,1e-07
1559947500,1e-07
0684808196,1e-07
0312954115,1e-07
0873644344,1e-07
0312118856,1e-07
0739100548,1e-07
0967162440,1e-07
0062517740,1e-07
0674992911,1e-07
0691019347,1e-07
0300023731,1e-07
0471174696,1e-07
0787944335,1e-07
073571245X,1e-07
0312244037,1e-07
0553268147,1e-07
0749433930,1e-07
0471134163,1e-07
0030270170,1e-07
0671673254,1e-07
0743246098,1e-07
0060922583,1e-07
0425166791,1e-07
1585360775,1e-07
0553348477,1e-07
0873649710,1e-07
0142196037,1e-07
1880032759,1e-07
0446672653,1e-07
0814405738,1e-07
1578511240,1e-07
1883219965,1e-07
0195117646,1e-07
0919345662,1e-07
0915556324,1e-07
0028633938,1e-07
0028608399,1e-07
0814405010,1e-07
0671887920,1e-07
0834210983,1e-07
8486344654,1e-07
0767901509,1e-07
0066211298,1e-07
0802437095,1e-07
0060652896,1e-07
037575976X,1e-07
140005186X,1e-07
0060988487,1e-07
0060081988,1e-07
0805059857,1e-07
0965053431,1e-07
0195153723,1e-07
0028639197,1e-07
038549503X,1e-07
0962380423,1e-07
0750698764,1e-07
0273649302,1e-07
0875845797,1e-07
0964626020,1e-07
1560159030,1e-07
0887308856,1e-07
1556237308,1e-07
0553213881,1e-07
0471180025,1e-07
0195142365,1e-07
1580622534,1e-07
067164811X,1e-07
0345425871,1e-07
1928782078,1e-07
0940687291,1e-07
0071364102,1e-07
1899836314,1e-07
0521294800,1e-07
0735202168,1e-07
0071418717,1e-07
0801090393,1e-07
0972517405,1e-07
0887306640,1e-07
0964643987,1e-07
0765701200,1e-07
0192834983,1e-07
0688069711,1e-07
1585421162,1e-07
155643393X,1e-07
0671660721,1e-07
0887308619,1e-07
188495622X,1e-07
0787901806,1e-07
0887309607,1e-07
1403342431,1e-07
0374221871,1e-07
B00008AJC5,1e-07
0793143675,1e-07
158062538X,1e-07
1563437023,1e-07
0595176712,1e-07
0385495285,1e-07
0875848826,1e-07
1576750310,1e-07
0963997122,1e-07
0130997447,1e-07
0658020994,1e-07
080078412X,1e-07
158115240X,1e-07
0130930245,1e-07
0757000371,1e-07
055347670X,1e-07
157660053X,1e-07
068483460X,1e-07
0912576022,1e-07
0451528573,1e-07
0914513516,1e-07
1880115026,1e-07
189556557X,1e-07
071483923X,1e-07
0887307434,1e-07
0873377079,1e-07
0879800895,1e-07
1879237741,1e-07
0449211592,1e-07
0691020310,1e-07
0875167233,1e-07
039952827X,1e-07
0761513116,1e-07
1856490440,1e-07
0934380708,1e-07
0324164858,1e-07
0471291986,1e-07
0070700192,1e-07
0321023978,1e-07
0671581910,1e-07
1859673597,1e-07
0963425994,1e-07
0471273503,1e-07
0486287386,1e-07
0870611380,1e-07
0684846160,1e-07
0071388966,1e-07
0609609505,1e-07
0887308333,1e-07
0380006766,1e-07
0256214395,1e-07
031045641X,1e-07
0609807196,1e-07
0553276999,1e-07
0671796372,1e-07
1567311903,1e-07
1564143465,1e-07
0963900102,1e-07
0060916044,1e-07
0140440550,1e-07
1562924885,1e-07
0312963416,1e-07
0451527925,1e-07
0393702162,1e-07
1561701653,1e-07
0786304553,1e-07
0345425839,1e-07
069452073X,1e-07
0658012010,1e-07
0963815210,1e-07
0874778980,1e-07
1570719462,1e-07
013032907X,1e-07
0446676675,1e-07
0385483821,1e-07
0918880165,1e-07
0446524344,1e-07
0471414328,1e-07
067189515X,1e-07
0813398282,1e-07
0787901113,1e-07
0471391166,1e-07
1558506020,1e-07
0803958579,1e-07
1568581343,1e-07
0324061870,1e-07
0791408744,1e-07
0130195073,1e-07
0226476510,1e-07
0688179061,1e-07
0913543675,1e-07
0967963605,1e-07
0684815818,1e-07
0684823772,1e-07
1891279041,1e-07
0898154081,1e-07
0517881640,1e-07
0471326054,1e-07
1574441094,1e-07
1564966038,1e-07
1576751406,1e-07
0898797756,1e-07
0130191973,1e-07
0875421202,1e-07
0393048136,1e-07
0192824252,1e-07
1891279017,1e-07
1585421251,1e-07
1586210947,1e-07
0961392142,1e-07
0814406491,1e-07
0471154946,1e-07
1579490190,1e-07
0897166159,1e-07
0875162762,1e-07
0486277984,1e-07
0380815958,1e-07
1883219337,1e-07
0137961111,1e-07
0486264734,1e-07
1572242434,1e-07
1564969126,1e-07
0966232879,1e-07
055380183X,1e-07
1573241881,1e-07
1555713424,1e-07
0812926285,1e-07
0761511636,1e-07
0273654993,1e-07
0781722411,1e-07
0743529065,1e-07
0062513028,1e-07
1558609237,1e-07
0449001083,1e-07
0674361539,1e-07
0878332022,1e-07
0030259622,1e-07
047159900X,1e-07
0538877626,1e-07
0684843048,1e-07
1559276126,1e-07
0201788888,1e-07
0060932813,1e-07
0688175910,1e-07
0679601872,1e-07
1569120501,1e-07
0393310310,1e-07
1883553938,1e-07
0471418706,1e-07
0898598591,1e-07
0925480533,1e-07
0062734350,1e-07
006009012X,1e-07
0694520802,1e-07
0742515532,1e-07
0891348271,1e-07
0875848923,1e-07
1560525266,1e-07
157673739X,1e-07
0425098478,1e-07
1559634766,1e-07
0618101551,1e-07
1571742212,1e-07
0142000078,1e-07
0471136174,1e-07
1564554759,1e-07
0062503170,1e-07
0553351702,1e-07
0071419721,1e-07
0452270545,1e-07
0743507932,1e-07
0521594383,1e-07
1565115201,1e-07
0030537932,1e-07
0071362460,1e-07
0830628460,1e-07
0029184673,1e-07
1559948736,1e-07
1930097441,1e-07
1561704091,1e-07
0385231822,1e-07
0814470831,1e-07
0486266893,1e-07
1883642043,1e-07
1556520492,1e-07
1573922501,1e-07
0393730344,1e-07
0679642587,1e-07
014044453X,1e-07
0809231581,1e-07
1558748849,1e-07
0471416177,1e-07
0761512691,1e-07
0399525068,1e-07
0875161642,1e-07
0471846635,1e-07
0256262195,1e-07
1576750396,1e-07
0534261485,1e-07
0966583299,1e-07
155622804X,1e-07
0915132370,1e-07
158621036X,1e-07
0446528595,1e-07
0312263619,1e-07
0226253252,1e-07
0970273193,1e-07
0895267330,1e-07
0071417524,1e-07
0811819906,1e-07
0226505235,1e-07
0811902129,1e-07
0151004013,1e-07
0385304234,1e-07
0140442014,1e-07
0887308503,1e-07
0785268553,1e-07
0761506306,1e-07
0937750085,1e-07
0849943264,1e-07
0743517873,1e-07
039332396X,1e-07
060980698X,1e-07
0812214110,1e-07
0967029104,1e-07
1561709336,1e-07
0425175014,1e-07
0965521001,1e-07
1569801649,1e-07
0451167635,1e-07
0201748673,1e-07
047118229X,1e-07
1899836225,1e-07
0809229994,1e-07
096405440X,1e-07
0609808818,1e-07
0226500357,1e-07
0471243744,1e-07
0967563100,1e-07
0967911311,1e-07
0743215672,1e-07
0385315546,1e-07
0767903803,1e-07
1570627452,1e-07
0674753402,1e-07
0679747893,1e-07
007134795X,1e-07
1578564476,1e-07
0449912248,1e-07
0451527461,1e-07
0140255265,1e-07
1878424068,1e-07
0658001450,1e-07
0446675210,1e-07
067179437X,1e-07
046502615X,1e-07
0767906594,1e-07
0471392286,1e-07
0872201368,1e-07
0761924191,1e-07
0553260847,1e-07
1559705531,1e-07
1580084737,1e-07
0399145729,1e-07
0895825732,1e-07
1577310128,1e-07
1586380052,1e-07
0814478891,1e-07
0140272798,1e-07
0062732781,1e-07
9879702476,1e-07
1570739315,1e-07
1576751457,1e-07
158621263X,1e-07
0801847680,1e-07
1881451356,1e-07
0028740912,1e-07
0465069347,1e-07
0275929361,1e-07
0879804416,1e-07
1558605827,1e-07
0192803212,1e-07
0887308422,1e-07
0887308392,1e-07
1403380716,1e-07
0887307663,1e-07
014044629X,1e-07
0671723650,1e-07
1558507256,1e-07
0684857073,1e-07
0785269126,1e-07
1890318426,1e-07
0060931108,1e-07
0471318531,1e-07
0787953954,1e-07
0028643186,1e-07
1569245444,1e-07
0873377737,1e-07
B00004YMGJ,1e-07
0879804203,1e-07
1404314784,1e-07
B00004SGT4,1e-07
0304704776,1e-07
0812211650,1e-07
0070058466,1e-07
157856512X,1e-07
013026248X,1e-07
0072425326,1e-07
0071374973,1e-07
1878901869,1e-07
0965046109,1e-07
0814405185,1e-07
0823058573,1e-07
1559276916,1e-07
0877282587,1e-07
1563525240,1e-07
1558490302,1e-07
1565544463,1e-07
0324071515,1e-07
0071348166,1e-07
0130669237,1e-07
1561704555,1e-07
0071375007,1e-07
0915811928,1e-07
007013359X,1e-07
0915132389,1e-07
1580910920,1e-07
096627900X,1e-07
0764552570,1e-07
0553379321,1e-07
0809297663,1e-07
0553456342,1e-07
1572240571,1e-07
0268001030,1e-07
1573240761,1e-07
1561700576,1e-07
0312982240,1e-07
0937539562,1e-07
0807014230,1e-07
0471285927,1e-07
0192834266,1e-07
096063889X,1e-07
1578591147,1e-07
1883272610,1e-07
0415185300,1e-07
0062503790,1e-07
0809230437,1e-07
1586212559,1e-07
0517884003,1e-07
039952262X,1e-07
1588160068,1e-07
0310412412,1e-07
0789480026,1e-07
0060194294,1e-07
