,number_of_visits
0471119911,3e-07
1892123002,3e-07
0385483821,3e-07
1561705365,3e-07
0201615436,3e-07
0793140978,3e-07
0131025716,3e-07
038549503X,3e-07
0300082738,3e-07
0750643579,3e-07
0066620678,3e-07
157174083X,3e-07
0931580390,3e-07
0842359060,3e-07
031287782X,3e-07
0671761552,3e-07
0159003644,3e-07
1565073223,3e-07
0609607782,3e-07
0835606759,3e-07
0765600838,3e-07
0873375726,3e-07
1567202381,3e-07
007140807X,3e-07
0694518646,3e-07
044050564X,3e-07
0785266666,3e-07
0743518136,3e-07
0879511532,3e-07
0929071557,3e-07
0963425994,3e-07
1883219116,3e-07
0844236616,3e-07
0446672947,3e-07
0691017794,3e-07
9992006684,3e-07
0393962202,3e-07
0060932023,3e-07
1582971552,3e-07
0813328616,3e-07
1885203667,3e-07
0440222281,3e-07
0694518816,3e-07
0071343105,3e-07
0471416029,3e-07
1585420212,3e-07
0262522632,3e-07
189983673X,3e-07
0226468127,3e-07
0787909475,3e-07
0812932749,3e-07
0925480541,3e-07
0140254501,3e-07
0965574237,3e-07
0062517821,3e-07
1585671592,3e-07
0787952192,3e-07
0449912027,3e-07
1564596605,3e-07
0471015873,3e-07
0761535403,3e-07
0072226250,3e-07
0873377184,3e-07
0534561152,3e-07
0471369799,3e-07
0806512687,3e-07
1890693243,3e-07
0465037704,3e-07
0446527831,3e-07
078795019X,3e-07
0500283060,3e-07
0787963941,3e-07
189125202X,3e-07
0767904915,3e-07
0964082217,3e-07
1891686062,3e-07
1576752380,3e-07
0874774241,3e-07
0029183308,3e-07
0917974573,3e-07
0399147241,3e-07
0849942683,3e-07
0074107968,3e-07
076191238X,3e-07
0140444785,3e-07
0765701502,3e-07
0767902998,3e-07
0684841835,3e-07
0140230122,3e-07
0679405887,3e-07
1889051497,3e-07
0924608161,3e-07
0882669966,3e-07
0374138583,3e-07
0879803398,3e-07
0688173055,3e-07
0471385646,3e-07
0312254946,3e-07
1574101269,3e-07
0688132464,3e-07
095788687X,3e-07
0812932293,3e-07
0967036232,3e-07
1578516447,3e-07
0759614318,3e-07
0785810749,3e-07
0486268675,3e-07
0452281806,3e-07
0130497940,3e-07
0684850028,3e-07
1564964353,3e-07
0787954039,3e-07
0471156728,3e-07
0972072837,3e-07
0471089656,3e-07
0875167233,3e-07
188516758X,3e-07
157851441X,3e-07
0440507545,3e-07
0844203491,3e-07
0916990214,3e-07
0679445013,3e-07
1889096083,3e-07
0897331532,3e-07
0130289221,3e-07
0316781460,3e-07
0867153539,3e-07
0793173655,3e-07
159184021X,3e-07
0140442278,3e-07
187842422X,3e-07
0809178583,3e-07
0393323161,3e-07
0970316100,3e-07
0310242819,3e-07
0471192090,3e-07
1559390395,3e-07
0471292370,3e-07
0471578266,3e-07
0967752809,3e-07
155927204X,3e-07
0844234125,3e-07
0694524867,3e-07
0785264817,3e-07
0823025233,3e-07
0130334944,3e-07
0192835971,3e-07
0671520636,3e-07
0471357642,3e-07
0892814500,3e-07
0671746073,3e-07
0944031072,3e-07
0749437979,3e-07
0761532390,3e-07
1564969126,3e-07
0140436154,3e-07
0609609491,3e-07
0553379658,3e-07
1559635452,3e-07
0072482591,3e-07
B00008RWBH,3e-07
0192833707,3e-07
1576600726,3e-07
1587680009,3e-07
0743520300,3e-07
0764550667,3e-07
0486414248,3e-07
0895947447,3e-07
1567310753,3e-07
0471388297,3e-07
1899836675,3e-07
0140432078,3e-07
1576832821,3e-07
0195132653,3e-07
0074107895,3e-07
0767900332,3e-07
0060928972,3e-07
0684833328,3e-07
0609805290,3e-07
0393314677,3e-07
068815428X,3e-07
0195144082,3e-07
0553379011,3e-07
157062917X,3e-07
0030233674,3e-07
1567182003,3e-07
0766107493,3e-07
0671898914,3e-07
1891411020,3e-07
0814405657,3e-07
0743525175,3e-07
0688136915,3e-07
0452279054,3e-07
158827683X,3e-07
0465021212,3e-07
068480056X,3e-07
0671605194,3e-07
0133716678,3e-07
0674992121,3e-07
0452264189,3e-07
1558743170,3e-07
0738202800,3e-07
0300002386,3e-07
0156329301,3e-07
1887472592,3e-07
1578631653,3e-07
0938190121,3e-07
0877282587,3e-07
1558608702,3e-07
0321055551,3e-07
0671868918,3e-07
1882926447,3e-07
0787901814,3e-07
1558746250,3e-07
0735200807,3e-07
0471035483,3e-07
0970655010,3e-07
0312310846,3e-07
0688077587,3e-07
038549162X,3e-07
0521659728,3e-07
0070527261,3e-07
0060522003,3e-07
0684818876,3e-07
0201353946,3e-07
0028643186,3e-07
1564145859,3e-07
1573929956,3e-07
0425106861,3e-07
0140440046,3e-07
0913543446,3e-07
0385133715,3e-07
0226468011,3e-07
1878424262,3e-07
1565547039,3e-07
0060952652,3e-07
1578518261,3e-07
0465087868,3e-07
1577310128,3e-07
0140281584,3e-07
0915166674,3e-07
0740703579,3e-07
0072190957,3e-07
0964263742,3e-07
1565636260,3e-07
0694519200,3e-07
1560520736,3e-07
0425178277,3e-07
0970015097,3e-07
0071373098,3e-07
0764550934,3e-07
0071361766,3e-07
1931056188,3e-07
0967686113,3e-07
0830816151,3e-07
0887309097,3e-07
0965262189,3e-07
0071387730,3e-07
1885167482,3e-07
0130117323,3e-07
1582072655,3e-07
0967327911,3e-07
1559275839,3e-07
0595172873,3e-07
0028644247,3e-07
0375725636,3e-07
0814471773,3e-07
0029113121,3e-07
0471247014,3e-07
0854871047,3e-07
0452274141,3e-07
0300018460,3e-07
0060006781,3e-07
0449911950,3e-07
013066927X,3e-07
1568581114,3e-07
1576600068,3e-07
0688123163,3e-07
0446912115,3e-07
0074711032,3e-07
067157633X,3e-07
9998878713,3e-07
0671739891,3e-07
0933405030,3e-07
0070120625,3e-07
0307440850,3e-07
1561705403,3e-07
067964038X,3e-07
0060932910,3e-07
0130348031,3e-07
1569800405,3e-07
0767908864,3e-07
0324015658,3e-07
0786710373,3e-07
186105193X,3e-07
0393051099,3e-07
0787954152,3e-07
0130908282,3e-07
0943412234,3e-07
0671746219,3e-07
1587991373,3e-07
1891315072,3e-07
0471173991,3e-07
1878901869,3e-07
0787901709,3e-07
0962121932,3e-07
067089155X,3e-07
0738204633,3e-07
0500510741,3e-07
0415109248,3e-07
0762408332,3e-07
0743525914,2e-07
0324019874,2e-07
0486277879,2e-07
0865433615,2e-07
0380807610,2e-07
0684830159,2e-07
0966532503,2e-07
0072430788,2e-07
0471042366,2e-07
0684863073,2e-07
1557385513,2e-07
0963092197,2e-07
0849943949,2e-07
0521567971,2e-07
0814479529,2e-07
0553279726,2e-07
0198782519,2e-07
0937539414,2e-07
0130651214,2e-07
0684870290,2e-07
1561704105,2e-07
1576833097,2e-07
0738702226,2e-07
0934380414,2e-07
1890612189,2e-07
0029292700,2e-07
1573220965,2e-07
0226500446,2e-07
0832905143,2e-07
0201633663,2e-07
014028852X,2e-07
1580910637,2e-07
0964988860,2e-07
0345441494,2e-07
085435493X,2e-07
0471642347,2e-07
1568843895,2e-07
1559276851,2e-07
0971768242,2e-07
0934041113,2e-07
0966773233,2e-07
0520219783,2e-07
1578566967,2e-07
0877847290,2e-07
0970185804,2e-07
1580623026,2e-07
0324145802,2e-07
0253211719,2e-07
0471496421,2e-07
1566048567,2e-07
1555913350,2e-07
1577312295,2e-07
0671791745,2e-07
1401901875,2e-07
0395393914,2e-07
0471548944,2e-07
1559276134,2e-07
0877734526,2e-07
0449908852,2e-07
158180069X,2e-07
0679763996,2e-07
1578630010,2e-07
0071357696,2e-07
0465026567,2e-07
0195014766,2e-07
1582071063,2e-07
1883219965,2e-07
0972783210,2e-07
0872203166,2e-07
1930097255,2e-07
0813340047,2e-07
0814470831,2e-07
0967991218,2e-07
0133815269,2e-07
0735201242,2e-07
0875848745,2e-07
0471569348,2e-07
0887307256,2e-07
0764423533,2e-07
0201916045,2e-07
096724837X,2e-07
0967916208,2e-07
0874810418,2e-07
0793153883,2e-07
0793141826,2e-07
0486421309,2e-07
0316353167,2e-07
1559272031,2e-07
1883599156,2e-07
0471618071,2e-07
0306803054,2e-07
0691019347,2e-07
0735202702,2e-07
1565115236,2e-07
0805072810,2e-07
0471289477,2e-07
0316103748,2e-07
0312284543,2e-07
0918880165,2e-07
0521627494,2e-07
1559391421,2e-07
0156013177,2e-07
1585421251,2e-07
0684809028,2e-07
0811827151,2e-07
1891400134,2e-07
0142001104,2e-07
1567184448,2e-07
0773762493,2e-07
0201339897,2e-07
0452280117,2e-07
1581800290,2e-07
0814402771,2e-07
0135412110,2e-07
1551801000,2e-07
0877225737,2e-07
1563523302,2e-07
0764526413,2e-07
1571740767,2e-07
0195120183,2e-07
0913543543,2e-07
0028636376,2e-07
0553214063,2e-07
0844231002,2e-07
1579121659,2e-07
0714834572,2e-07
0809298147,2e-07
9686769455,2e-07
1886230080,2e-07
0310220157,2e-07
047103620X,2e-07
157062724X,2e-07
0316180661,2e-07
0486264734,2e-07
0324157991,2e-07
0443058504,2e-07
1563086247,2e-07
0890897603,2e-07
0425142965,2e-07
1576750949,2e-07
1567187471,2e-07
1579541046,2e-07
0694525030,2e-07
1570427933,2e-07
0140264450,2e-07
0471214175,2e-07
0460873822,2e-07
0679642587,2e-07
0735713308,2e-07
0970145403,2e-07
0805412662,2e-07
0934041857,2e-07
0934380570,2e-07
0967162440,2e-07
0890878153,2e-07
0534551335,2e-07
1586214365,2e-07
0226500357,2e-07
1881052540,2e-07
0385309201,2e-07
1882940008,2e-07
0671866281,2e-07
0671880748,2e-07
1572307269,2e-07
B00004SZK6,2e-07
B00006950U,2e-07
0743520343,2e-07
1578511933,2e-07
0930031954,2e-07
0931580617,2e-07
0815193637,2e-07
1401396674,2e-07
078791116X,2e-07
0066620546,2e-07
060980216X,2e-07
0761512721,2e-07
0446678430,2e-07
076150625X,2e-07
0029183316,2e-07
0553280376,2e-07
157660117X,2e-07
0913543209,2e-07
0446391735,2e-07
0658001361,2e-07
1882939034,2e-07
007137437X,2e-07
0694525049,2e-07
0472065106,2e-07
0385495048,2e-07
1558740902,2e-07
0870611380,2e-07
1555520421,2e-07
158542157X,2e-07
0892816694,2e-07
0671891049,2e-07
0875423205,2e-07
0743500474,2e-07
0879800313,2e-07
0743203151,2e-07
0072553073,2e-07
0070525587,2e-07
0938721828,2e-07
0062501976,2e-07
0970565100,2e-07
0691090092,2e-07
B00005A3K6,2e-07
0374221871,2e-07
0966087437,2e-07
1563526387,2e-07
0787947555,2e-07
0767907183,2e-07
0915144867,2e-07
0136867189,2e-07
1580084737,2e-07
1558503919,2e-07
0761513361,2e-07
032416551X,2e-07
0374526885,2e-07
0735201404,2e-07
0898061822,2e-07
0534391915,2e-07
047138836X,2e-07
0957886896,2e-07
0671574582,2e-07
0761521046,2e-07
1561708453,2e-07
1567181554,2e-07
0314249095,2e-07
1564146758,2e-07
0375407723,2e-07
1574533401,2e-07
0671026089,2e-07
0871315394,2e-07
1840221070,2e-07
006254490X,2e-07
0028641639,2e-07
188327222X,2e-07
1573227358,2e-07
0131257668,2e-07
0738203092,2e-07
0743203437,2e-07
1586210378,2e-07
0446675989,2e-07
0806518006,2e-07
0814471528,2e-07
0743507940,2e-07
1400046831,2e-07
156170413X,2e-07
0787947954,2e-07
0385499345,2e-07
1559270888,2e-07
0060538244,2e-07
0071362363,2e-07
0613191455,2e-07
1578513316,2e-07
0743525906,2e-07
0028485009,2e-07
0787902411,2e-07
1559276835,2e-07
0471846635,2e-07
1568848684,2e-07
0738701688,2e-07
1843330121,2e-07
0553573136,2e-07
007018724X,2e-07
1931412677,2e-07
0785274405,2e-07
2880465664,2e-07
0595204449,2e-07
0809228386,2e-07
1564146170,2e-07
0198292279,2e-07
0471085537,2e-07
0671735594,2e-07
0399527397,2e-07
0446347949,2e-07
1568981139,2e-07
1841124230,2e-07
1576750051,2e-07
1550224875,2e-07
0070383073,2e-07
0671792806,2e-07
0060957425,2e-07
0757000169,2e-07
1564596737,2e-07
0844232351,2e-07
1567180140,2e-07
1578561256,2e-07
0609809415,2e-07
1580620485,2e-07
1881052842,2e-07
1559275855,2e-07
0324164920,2e-07
0553375407,2e-07
0345402545,2e-07
0471229172,2e-07
0139524339,2e-07
1564143929,2e-07
0310321719,2e-07
0887308554,2e-07
0124499686,2e-07
1929629087,2e-07
0471371882,2e-07
0595163610,2e-07
0595145000,2e-07
0195090594,2e-07
0964130521,2e-07
0684850419,2e-07
0192833979,2e-07
1886284466,2e-07
1559944722,2e-07
088295055X,2e-07
0786865954,2e-07
0809229897,2e-07
1581601360,2e-07
0451169727,2e-07
0793169380,2e-07
0262692090,2e-07
1580627714,2e-07
157851326X,2e-07
0471392286,2e-07
1559633891,2e-07
078688441X,2e-07
1555715389,2e-07
1401900283,2e-07
0899423205,2e-07
0965516105,2e-07
0788160192,2e-07
013009479X,2e-07
0262541165,2e-07
0811908399,2e-07
0345427297,2e-07
0684844095,2e-07
1559271949,2e-07
0936894709,2e-07
087220376X,2e-07
0195069978,2e-07
1889964042,2e-07
0316525057,2e-07
0060195711,2e-07
0471250708,2e-07
0471287083,2e-07
0399525793,2e-07
013065132X,2e-07
0738204412,2e-07
0534368301,2e-07
039370341X,2e-07
0140281916,2e-07
0964398818,2e-07
014027801X,2e-07
1569246564,2e-07
0310226473,2e-07
157168221X,2e-07
0887309143,2e-07
0961599596,2e-07
1928586031,2e-07
0312270100,2e-07
0131759477,2e-07
0192835629,2e-07
0934986207,2e-07
0835601765,2e-07
1580621163,2e-07
1585421162,2e-07
0898795109,2e-07
156305339X,2e-07
0440145368,2e-07
0932750435,2e-07
0312141238,2e-07
0139742964,2e-07
068817986X,2e-07
1559274093,2e-07
020155089X,2e-07
0963761188,2e-07
1555520227,2e-07
0300023731,2e-07
0609603523,2e-07
0137783337,2e-07
0887309313,2e-07
0029190908,2e-07
0538867566,2e-07
0465045219,2e-07
0142000280,2e-07
0394756347,2e-07
0385292163,2e-07
0395608449,2e-07
0873529863,2e-07
0130404403,2e-07
0316316962,2e-07
0471403083,2e-07
1885167377,2e-07
1580082513,2e-07
1401000819,2e-07
0879753366,2e-07
0738205923,2e-07
0553371320,2e-07
0814479162,2e-07
1899836225,2e-07
0806516305,2e-07
047120367X,2e-07
1893705153,2e-07
1564142787,2e-07
0787954810,2e-07
1555520693,2e-07
0312873964,2e-07
0312203152,2e-07
0914094254,2e-07
0684871807,2e-07
0786869143,2e-07
0879801344,2e-07
0201793040,2e-07
0749433930,2e-07
0787903418,2e-07
0060517123,2e-07
0553370618,2e-07
0882705598,2e-07
1573228575,2e-07
0195092864,2e-07
1569246882,2e-07
0801861098,2e-07
0071351221,2e-07
1561701645,2e-07
0684846470,2e-07
0875848842,2e-07
047147925X,2e-07
0028639073,2e-07
0787953105,2e-07
0873376420,2e-07
079314163X,2e-07
0425081028,2e-07
0139178074,2e-07
013094629X,2e-07
1574101404,2e-07
0446673714,2e-07
0827371985,2e-07
0385479999,2e-07
1564143996,2e-07
0895825732,2e-07
037572527X,2e-07
0471295620,2e-07
0060503009,2e-07
007008209X,2e-07
0684827557,2e-07
0385493223,2e-07
0937539562,2e-07
1574535161,2e-07
0738204366,2e-07
0891349154,2e-07
0140193367,2e-07
0787901105,2e-07
1564557960,2e-07
0071362533,2e-07
0814403670,2e-07
0925480533,2e-07
1899836101,2e-07
0060653019,2e-07
0471008583,2e-07
0452280133,2e-07
1883319544,2e-07
0786100257,2e-07
0963401610,2e-07
0312267509,2e-07
0787960845,2e-07
0060926910,2e-07
047102466X,2e-07
0743509374,2e-07
0375421785,2e-07
0471121223,2e-07
0142000078,2e-07
1580624235,2e-07
0071352872,2e-07
0941599191,2e-07
0966132777,2e-07
0814476171,2e-07
0684853973,2e-07
0324058810,2e-07
0887306160,2e-07
0761536302,2e-07
1577311566,2e-07
157856512X,2e-07
086571312X,2e-07
0070522359,2e-07
1857882601,2e-07
0876043406,2e-07
0875421903,2e-07
0130322806,2e-07
0801090997,2e-07
0553296744,2e-07
1585005398,2e-07
0028623975,1e-07
0553562835,1e-07
051509028X,1e-07
1591840015,1e-07
0071364099,1e-07
0814407714,1e-07
0312877811,1e-07
1591840031,1e-07
0345428897,1e-07
B00005A3K7,1e-07
0915035170,1e-07
0917510186,1e-07
0471147214,1e-07
0070680345,1e-07
0873378636,1e-07
1570427542,1e-07
051788710X,1e-07
0688103804,1e-07
0192802577,1e-07
0971580804,1e-07
087975558X,1e-07
1561704091,1e-07
0671536842,1e-07
1564144518,1e-07
0743222156,1e-07
1565113500,1e-07
0030270170,1e-07
0399147160,1e-07
1564966240,1e-07
0736907890,1e-07
061812490X,1e-07
0786882417,1e-07
0684836572,1e-07
0694520470,1e-07
0935702326,1e-07
0964420813,1e-07
1559272813,1e-07
0694516287,1e-07
1561702765,1e-07
0773760121,1e-07
0877283613,1e-07
140005186X,1e-07
0375401660,1e-07
0471218685,1e-07
0761110526,1e-07
0876307616,1e-07
1888232005,1e-07
0446393169,1e-07
0312263562,1e-07
0787902934,1e-07
0465051596,1e-07
1585420123,1e-07
0735202575,1e-07
1567310311,1e-07
0028639197,1e-07
0785271007,1e-07
0553347500,1e-07
0691027641,1e-07
0963617370,1e-07
0761528172,1e-07
0375725121,1e-07
0385024363,1e-07
1930097239,1e-07
0735200939,1e-07
0800786955,1e-07
1585420921,1e-07
0965289419,1e-07
0674576330,1e-07
1852308915,1e-07
0262522551,1e-07
1563271761,1e-07
0060934484,1e-07
0962380423,1e-07
156833172X,1e-07
1561703869,1e-07
0312195222,1e-07
0060086270,1e-07
0764113992,1e-07
1557389136,1e-07
1568982925,1e-07
0879753447,1e-07
1565114205,1e-07
0471109878,1e-07
0446675962,1e-07
0793155614,1e-07
0321011473,1e-07
0136715125,1e-07
0471295647,1e-07
0471289310,1e-07
0786868236,1e-07
096195907X,1e-07
157805091X,1e-07
0835600750,1e-07
0071368248,1e-07
0670031569,1e-07
0743229533,1e-07
1567315321,1e-07
0471381802,1e-07
0743507681,1e-07
1558672125,1e-07
156455743X,1e-07
0963473832,1e-07
0465030912,1e-07
0883903792,1e-07
1570629102,1e-07
0694522848,1e-07
0808577697,1e-07
0971291101,1e-07
0814404286,1e-07
0735201994,1e-07
0262523302,1e-07
0881338354,1e-07
1581150660,1e-07
0809247992,1e-07
0761529470,1e-07
0966141555,1e-07
0471444936,1e-07
015601100X,1e-07
0140447571,1e-07
0310242886,1e-07
1580622542,1e-07
0967183405,1e-07
0865714118,1e-07
0471273457,1e-07
0898625661,1e-07
0684836688,1e-07
1557385238,1e-07
0964106515,1e-07
0631215069,1e-07
019286212X,1e-07
0071403167,1e-07
1559944706,1e-07
0966363507,1e-07
0970698879,1e-07
0029110459,1e-07
0814478263,1e-07
0671520644,1e-07
0875849385,1e-07
0314284338,1e-07
0879802480,1e-07
1574101129,1e-07
0374528004,1e-07
0762409819,1e-07
0446671177,1e-07
0865430675,1e-07
9768108258,1e-07
1588320251,1e-07
1585670324,1e-07
1576751171,1e-07
0805057544,1e-07
1564143961,1e-07
0967852978,1e-07
0312099495,1e-07
0446393592,1e-07
1889051314,1e-07
0192876074,1e-07
0140868887,1e-07
0140135170,1e-07
0310544718,1e-07
0345407288,1e-07
0136435785,1e-07
0393961451,1e-07
0787909432,1e-07
B00005A3K8,1e-07
0609808877,1e-07
0684850818,1e-07
0471388203,1e-07
9810234279,1e-07
006019300X,1e-07
1929494610,1e-07
0875848354,1e-07
1578515572,1e-07
0452271371,1e-07
026262124X,1e-07
0966114469,1e-07
0844232394,1e-07
0130090565,1e-07
189000930X,1e-07
0887308171,1e-07
0060652969,1e-07
1855383446,1e-07
0895261588,1e-07
0967513936,1e-07
0500280770,1e-07
1890318426,1e-07
089106155X,1e-07
0195146174,1e-07
0471267651,1e-07
013026248X,1e-07
0471293040,1e-07
0912576022,1e-07
1567313302,1e-07
1572305053,1e-07
0879803975,1e-07
014018998X,1e-07
0139316507,1e-07
0324145675,1e-07
0394567846,1e-07
1568387962,1e-07
0570046149,1e-07
1557532478,1e-07
1893956032,1e-07
4770024762,1e-07
0071344446,1e-07
0684870681,1e-07
0060197536,1e-07
0671761986,1e-07
0964818116,1e-07
1886801215,1e-07
1896984126,1e-07
078686673X,1e-07
1580625681,1e-07
0471148792,1e-07
0891060871,1e-07
0787956783,1e-07
1573248029,1e-07
1591391466,1e-07
0785811966,1e-07
0471291064,1e-07
1887006001,1e-07
0930323491,1e-07
0671763962,1e-07
0385491670,1e-07
0844234486,1e-07
1883823072,1e-07
1932057013,1e-07
0072472685,1e-07
093404113X,1e-07
1559276568,1e-07
1567183603,1e-07
1589580206,1e-07
0812933109,1e-07
0399526773,1e-07
0887307361,1e-07
0785274316,1e-07
0201570483,1e-07
0670883395,1e-07
0970309902,1e-07
0679431373,1e-07
068485743X,1e-07
0865713804,1e-07
1561703125,1e-07
055329993X,1e-07
189395613X,1e-07
0767908252,1e-07
0892812028,1e-07
1578512514,1e-07
156170167X,1e-07
0735201978,1e-07
0195125002,1e-07
0786887176,1e-07
0787903620,1e-07
1571741666,1e-07
1569247501,1e-07
0743521056,1e-07
0324065914,1e-07
0195052161,1e-07
0449909921,1e-07
0553107143,1e-07
0471392642,1e-07
1586214942,1e-07
0028629558,1e-07
0060988606,1e-07
0787277282,1e-07
0446520942,1e-07
0793144353,1e-07
0684859211,1e-07
1879215349,1e-07
0060928727,1e-07
6305642834,1e-07
0962946206,1e-07
0071355472,1e-07
0195105346,1e-07
0300072023,1e-07
0679757651,1e-07
1892538067,1e-07
0446674265,1e-07
0966279301,1e-07
0674179277,1e-07
1568983328,1e-07
0684835282,1e-07
0873641019,1e-07
0879804335,1e-07
0806929960,1e-07
0071375007,1e-07
047117758X,1e-07
0743518101,1e-07
0913069426,1e-07
1580082319,1e-07
1885167164,1e-07
0226668169,1e-07
0345337581,1e-07
1589392604,1e-07
0525936769,1e-07
1583487948,1e-07
0345420128,1e-07
0071379703,1e-07
1578630266,1e-07
0887309348,1e-07
0787963887,1e-07
0385299850,1e-07
0452281113,1e-07
0062513710,1e-07
0132923939,1e-07
1899836713,1e-07
0805417702,1e-07
0910311544,1e-07
0964883937,1e-07
0671708260,1e-07
1578512387,1e-07
0071379509,1e-07
0844233633,1e-07
1558605827,1e-07
0879696494,1e-07
0312927444,1e-07
1890733008,1e-07
1572240229,1e-07
0205287840,1e-07
0805420789,1e-07
0471378259,1e-07
1559271353,1e-07
0201898284,1e-07
0684827417,1e-07
0787963852,1e-07
0451625854,1e-07
0761521496,1e-07
0486652327,1e-07
0743211456,1e-07
0938716387,1e-07
0812545494,1e-07
1568361572,1e-07
0471273503,1e-07
1557091420,1e-07
0785243038,1e-07
0452276942,1e-07
0966170229,1e-07
0966571916,1e-07
0793139600,1e-07
0066620708,1e-07
0814406491,1e-07
0060006641,1e-07
0887309429,1e-07
0786304553,1e-07
0060930225,1e-07
0345425839,1e-07
0139554106,1e-07
0553211668,1e-07
0805056491,1e-07
0140126384,1e-07
1573441449,1e-07
0130490997,1e-07
0883682060,1e-07
0060913916,1e-07
0967162432,1e-07
0812929004,1e-07
0812690699,1e-07
0743520408,1e-07
1881052338,1e-07
1559634766,1e-07
0394701003,1e-07
0961317744,1e-07
1559274204,1e-07
1578512530,1e-07
1574531476,1e-07
1570620717,1e-07
0785816151,1e-07
094068747X,1e-07
0873649710,1e-07
0684865467,1e-07
1562058592,1e-07
0195123875,1e-07
0312141416,1e-07
0198661320,1e-07
1586637444,1e-07
0192854216,1e-07
0687132878,1e-07
0967209803,1e-07
0743246098,1e-07
0781254418,1e-07
0875841996,1e-07
0963938703,1e-07
0966190858,1e-07
0471303526,1e-07
048629899X,1e-07
0028608399,1e-07
0806936436,1e-07
1577310411,1e-07
0849917697,1e-07
020533556X,1e-07
0834217457,1e-07
0684801523,1e-07
0688179061,1e-07
0306803046,1e-07
0060930683,1e-07
1929619081,1e-07
006662035X,1e-07
1889968536,1e-07
089043946X,1e-07
0764553631,1e-07
0195130626,1e-07
1555611427,1e-07
073930268X,1e-07
0684854910,1e-07
0867185023,1e-07
0767901509,1e-07
0226026698,1e-07
0553525689,1e-07
0471382477,1e-07
0595192114,1e-07
0929765419,1e-07
0684853108,1e-07
0875847641,1e-07
1581210094,1e-07
042517445X,1e-07
0875844405,1e-07
1558507973,1e-07
0440202019,1e-07
0835606805,1e-07
0787901687,1e-07
0809230437,1e-07
067162752X,1e-07
0130909475,1e-07
0762404019,1e-07
019282015X,1e-07
0844232327,1e-07
1875680578,1e-07
0761535381,1e-07
0944031595,1e-07
1574532030,1e-07
0192890956,1e-07
0684825287,1e-07
086571455X,1e-07
0877735158,1e-07
0844234206,1e-07
0962692115,1e-07
1571742212,1e-07
0449216616,1e-07
0811822508,1e-07
0130102288,1e-07
019516539X,1e-07
1570627487,1e-07
0029030129,1e-07
0805452265,1e-07
0262025027,1e-07
0122603818,1e-07
0324182392,1e-07
0553213717,1e-07
079313322X,1e-07
157851746X,1e-07
1581152507,1e-07
1551803542,1e-07
0130338400,1e-07
0671736493,1e-07
068483460X,1e-07
0136862705,1e-07
0812931351,1e-07
0823058603,1e-07
0684837099,1e-07
0840744013,1e-07
0226500365,1e-07
1890344060,1e-07
1567313108,1e-07
1564966232,1e-07
0743525213,1e-07
0443050600,1e-07
0972020705,1e-07
158115240X,1e-07
0028629302,1e-07
0786304294,1e-07
076153024X,1e-07
1567186890,1e-07
1572242957,1e-07
0471291986,1e-07
1564145360,1e-07
0471235040,1e-07
0966002474,1e-07
1400031257,1e-07
0872201783,1e-07
0915380307,1e-07
1562924885,1e-07
0940450291,1e-07
0070426732,1e-07
068485452X,1e-07
1559274638,1e-07
0465056741,1e-07
0831400722,1e-07
0201523418,1e-07
1564141551,1e-07
1884910440,1e-07
B00005Y7A6,1e-07
0930323114,1e-07
1567181015,1e-07
0020130406,1e-07
0886840619,1e-07
0446670642,1e-07
0070329338,1e-07
0971476993,1e-07
0375509119,1e-07
0803945299,1e-07
0671898426,1e-07
0684831872,1e-07
0471412694,1e-07
0310485088,1e-07
0380718154,1e-07
0787939897,1e-07
0787947237,1e-07
1563825155,1e-07
0321017145,1e-07
1578564476,1e-07
0971854874,1e-07
1561704261,1e-07
0805454020,1e-07
0324059795,1e-07
0517084724,1e-07
0060652950,1e-07
0609806939,1e-07
1886669104,1e-07
0898797772,1e-07
0785263500,1e-07
155874259X,1e-07
1578514371,1e-07
0674006135,1e-07
1587990636,1e-07
1880032759,1e-07
0811831965,1e-07
1551802309,1e-07
0439388899,1e-07
1578632471,1e-07
076192275X,1e-07
0694524859,1e-07
0028639642,1e-07
0375700617,1e-07
0671887173,1e-07
156179533X,1e-07
007003060X,1e-07
0609607723,1e-07
0060194987,1e-07
0300013728,1e-07
0865433623,1e-07
0966492439,1e-07
1577310705,1e-07
0446608661,1e-07
0967840201,1e-07
1556432062,1e-07
1559942800,1e-07
1857883039,1e-07
0922915725,1e-07
096405020X,1e-07
0075543729,1e-07
0963747703,1e-07
0931580242,1e-07
0253211115,1e-07
0879801654,1e-07
1581800479,1e-07
0471349763,1e-07
0786303425,1e-07
0471180025,1e-07
0471326054,1e-07
1881052281,1e-07
1401000827,1e-07
1576751406,1e-07
1558740546,1e-07
0465045669,1e-07
0872186024,1e-07
1891686038,1e-07
0684868016,1e-07
0312309228,1e-07
0814477941,1e-07
073571102X,1e-07
0739100548,1e-07
0671510738,1e-07
0787960705,1e-07
0385504322,1e-07
0761109609,1e-07
1929494629,1e-07
0793131138,1e-07
0899666612,1e-07
0446678619,1e-07
0814479200,1e-07
068480302X,1e-07
0312157584,1e-07
0875163009,1e-07
0062517740,1e-07
1877872024,1e-07
0966230612,1e-07
0071370285,1e-07
0517883708,1e-07
0814470629,1e-07
0809231883,1e-07
0935216588,1e-07
1885167288,1e-07
0684836440,1e-07
0130749214,1e-07
1558746978,1e-07
1561705357,1e-07
0471182427,1e-07
1885481284,1e-07
0316178683,1e-07
