,number_of_visits
0806517778,7.57e-05
1583487670,7.57e-05
0471415723,7.57e-05
0231107889,7.57e-05
1580910920,7.56e-05
0787945706,7.56e-05
047147925X,7.56e-05
0963473832,7.56e-05
1561706892,7.56e-05
0967911311,7.56e-05
091241149X,7.55e-05
1568843895,7.55e-05
0345342399,7.55e-05
0521273021,7.54e-05
0226458067,7.54e-05
0887306764,7.54e-05
1576751619,7.54e-05
0684839245,7.54e-05
0066619920,7.53e-05
1560870753,7.53e-05
1561701114,7.53e-05
0849381533,7.53e-05
1564967050,7.53e-05
0671520709,7.53e-05
1885356633,7.53e-05
0066620600,7.53e-05
1558747214,7.53e-05
1556520492,7.53e-05
0380703041,7.53e-05
0912045485,7.52e-05
0671628259,7.52e-05
0893842818,7.52e-05
1573241997,7.52e-05
0375700994,7.52e-05
1881052281,7.51e-05
047122703X,7.51e-05
0679463216,7.51e-05
1586213970,7.51e-05
0965096564,7.51e-05
0140193383,7.51e-05
0743509358,7.5e-05
1563089904,7.5e-05
079314163X,7.5e-05
0877287872,7.49e-05
0933405030,7.49e-05
0071383328,7.49e-05
0830716017,7.49e-05
002863389X,7.49e-05
0231107897,7.49e-05
1561704741,7.49e-05
0071362932,7.49e-05
0671652508,7.48e-05
0966103203,7.48e-05
0881791326,7.48e-05
0140390154,7.48e-05
1581801300,7.48e-05
158621456X,7.48e-05
0672325195,7.48e-05
0874779219,7.48e-05
0471236853,7.48e-05
0471322873,7.48e-05
0962327204,7.48e-05
0875421814,7.48e-05
0671520628,7.48e-05
0786886161,7.48e-05
0226465551,7.47e-05
0670873713,7.47e-05
0940374234,7.47e-05
0877283486,7.47e-05
019831910X,7.46e-05
0918226333,7.46e-05
0671869213,7.46e-05
0452267234,7.46e-05
080500548X,7.45e-05
0671041290,7.45e-05
0312877811,7.45e-05
0471287784,7.45e-05
0750698764,7.45e-05
0786312300,7.45e-05
1564146200,7.44e-05
1564556239,7.44e-05
0192801996,7.44e-05
0787122599,7.43e-05
0517588242,7.43e-05
0809005271,7.43e-05
0805420789,7.43e-05
0060963107,7.43e-05
0787947555,7.43e-05
1570710457,7.43e-05
067104334X,7.43e-05
0873649710,7.42e-05
0898798140,7.42e-05
1580081436,7.42e-05
1563271109,7.42e-05
0452283922,7.4e-05
1858600545,7.4e-05
1568491859,7.4e-05
0767904923,7.4e-05
0812933060,7.4e-05
1875680578,7.39e-05
0786887508,7.39e-05
1577310977,7.38e-05
0872201473,7.38e-05
1567180868,7.38e-05
0966920201,7.38e-05
0324061870,7.38e-05
037572527X,7.37e-05
1574101404,7.36e-05
0937765023,7.36e-05
0852073259,7.36e-05
0385309201,7.36e-05
067158071X,7.35e-05
1558746978,7.35e-05
0812922468,7.35e-05
1576751228,7.35e-05
0316720917,7.35e-05
0471416274,7.34e-05
0736907270,7.34e-05
0240803299,7.34e-05
0925480541,7.34e-05
0471109878,7.34e-05
0684865165,7.34e-05
0195115511,7.34e-05
0070653550,7.33e-05
0226245330,7.33e-05
0934041857,7.33e-05
0939490005,7.33e-05
1567188117,7.33e-05
0471396346,7.33e-05
0471330213,7.32e-05
0465037801,7.32e-05
0735536406,7.32e-05
0671528998,7.32e-05
0471214167,7.31e-05
155566203X,7.31e-05
0471146544,7.31e-05
0801488311,7.31e-05
0873643135,7.31e-05
0671506021,7.31e-05
0805410619,7.3e-05
1570628556,7.29e-05
0764551310,7.28e-05
0471250678,7.28e-05
0963747800,7.27e-05
1561703877,7.27e-05
1883219116,7.27e-05
0393057828,7.27e-05
1585670324,7.26e-05
0743529057,7.26e-05
1564556409,7.26e-05
0735200041,7.26e-05
1578566967,7.25e-05
0736901914,7.24e-05
0812930584,7.23e-05
1557388911,7.23e-05
0938151495,7.22e-05
0735101418,7.22e-05
006662066X,7.21e-05
0875421997,7.21e-05
0321166086,7.21e-05
0849943949,7.2e-05
0072311223,7.2e-05
0806927798,7.19e-05
0226468054,7.19e-05
0966132777,7.19e-05
1563084988,7.19e-05
0198750242,7.18e-05
1574101277,7.18e-05
1557091056,7.18e-05
0765760835,7.17e-05
1570625433,7.16e-05
0070700192,7.14e-05
1561706272,7.13e-05
0226245349,7.13e-05
0965172902,7.13e-05
1930097425,7.12e-05
0874776619,7.11e-05
0967343925,7.11e-05
0937611107,7.11e-05
1891984012,7.09e-05
0814470653,7.09e-05
055380183X,7.09e-05
0787944335,7.09e-05
0062504339,7.09e-05
1564557014,7.09e-05
0967840228,7.09e-05
0195204662,7.09e-05
1570231788,7.08e-05
1568331266,7.08e-05
0767400135,7.08e-05
0062513362,7.08e-05
0694521973,7.07e-05
0684848090,7.06e-05
0028639456,7.05e-05
0060906111,7.05e-05
002861979X,7.05e-05
1566634180,7.05e-05
0071340955,7.05e-05
1561703885,7.04e-05
0892812516,7.03e-05
1567185800,7.03e-05
1558607129,7.03e-05
0881846481,7.03e-05
0873377192,7.02e-05
1588790231,7.02e-05
1567181120,7.01e-05
0786198834,7.01e-05
0028638883,7.01e-05
0963037900,7e-05
0471079820,7e-05
0684849623,7e-05
0970844492,7e-05
1560252758,7e-05
0471042277,6.99e-05
0062720740,6.99e-05
081181811X,6.99e-05
0030270162,6.99e-05
0735202915,6.98e-05
096294470X,6.98e-05
1401900399,6.97e-05
0195146042,6.96e-05
013091066X,6.96e-05
0761518037,6.96e-05
0062509438,6.95e-05
0971580804,6.95e-05
0750656255,6.95e-05
0875167349,6.94e-05
0924608161,6.94e-05
0765701502,6.93e-05
089281554X,6.93e-05
0970067798,6.92e-05
0595094724,6.9e-05
0609805290,6.9e-05
0520217500,6.89e-05
1561708178,6.89e-05
B00008AOW1,6.89e-05
0595245625,6.89e-05
1581150296,6.88e-05
0471143383,6.88e-05
1559635355,6.88e-05
0787944386,6.88e-05
0062518046,6.88e-05
1580624235,6.88e-05
0679763309,6.87e-05
1574533924,6.87e-05
0803972393,6.87e-05
1862044775,6.86e-05
089043946X,6.85e-05
0805034285,6.85e-05
0787952257,6.85e-05
1580910939,6.84e-05
0471209899,6.84e-05
0814250769,6.84e-05
0385495900,6.84e-05
1582971404,6.83e-05
0399525777,6.83e-05
1568213778,6.83e-05
0385267746,6.83e-05
1929516053,6.82e-05
B00007CWHH,6.82e-05
0062517821,6.82e-05
007233973X,6.82e-05
0385491670,6.82e-05
1577311574,6.82e-05
0922356572,6.82e-05
0312266979,6.82e-05
0961438339,6.81e-05
0966200306,6.81e-05
039597707X,6.8e-05
0195132866,6.8e-05
189194407X,6.8e-05
0674272315,6.8e-05
0965317102,6.79e-05
1571741666,6.79e-05
0435906003,6.79e-05
0028627385,6.79e-05
0471291331,6.79e-05
1588720055,6.78e-05
0471580503,6.78e-05
007248389X,6.78e-05
0387987207,6.76e-05
1565547039,6.76e-05
1574535110,6.76e-05
1559391294,6.76e-05
0312180454,6.76e-05
0192892878,6.76e-05
1577310160,6.76e-05
0070614997,6.75e-05
0312141238,6.75e-05
1403342431,6.75e-05
0766103005,6.75e-05
0970299605,6.74e-05
0375705554,6.74e-05
0671520660,6.74e-05
0966279301,6.74e-05
1879237970,6.73e-05
0814406505,6.73e-05
0875848710,6.73e-05
1875889469,6.73e-05
0312084552,6.72e-05
1882180879,6.72e-05
0875161057,6.72e-05
0967851408,6.72e-05
0142000078,6.71e-05
1575240157,6.71e-05
1571743812,6.71e-05
0471399205,6.71e-05
0385320159,6.71e-05
1883536219,6.71e-05
0385239106,6.71e-05
1561709433,6.7e-05
0814407714,6.7e-05
0736901884,6.69e-05
0671510991,6.69e-05
0966363507,6.69e-05
0609607529,6.69e-05
0875165702,6.69e-05
1882929241,6.69e-05
0762103531,6.69e-05
0793135958,6.69e-05
0121384101,6.69e-05
0773762531,6.68e-05
1556432062,6.68e-05
0060194790,6.68e-05
0743517776,6.68e-05
0805063471,6.68e-05
0735710791,6.68e-05
0471348805,6.68e-05
0071362444,6.68e-05
1885167318,6.68e-05
B000000NNX,6.68e-05
0811835480,6.68e-05
013242066X,6.67e-05
0312091141,6.67e-05
1883553938,6.67e-05
0966190858,6.67e-05
156530215X,6.67e-05
0849942969,6.67e-05
0805062262,6.67e-05
0852073275,6.66e-05
1571741941,6.66e-05
0140390790,6.66e-05
0446608661,6.66e-05
0960170626,6.66e-05
1572242272,6.66e-05
0195112717,6.66e-05
1890035173,6.66e-05
0786883812,6.66e-05
187916406X,6.66e-05
0471378259,6.65e-05
0877735131,6.64e-05
0072352361,6.63e-05
0873375637,6.63e-05
0882898701,6.63e-05
0618057072,6.63e-05
0465075525,6.63e-05
0870671006,6.63e-05
0072392797,6.62e-05
0205193587,6.62e-05
0471975656,6.62e-05
0471207942,6.62e-05
0131085646,6.62e-05
0618334661,6.62e-05
1559270179,6.61e-05
1886230455,6.61e-05
0312133081,6.61e-05
0735709726,6.61e-05
0486277984,6.61e-05
0262640376,6.61e-05
1885408315,6.61e-05
076153394X,6.61e-05
0764550586,6.6e-05
0446678546,6.6e-05
0156013096,6.6e-05
1559351640,6.6e-05
1885273126,6.6e-05
0471328464,6.6e-05
0071419446,6.59e-05
0471180025,6.59e-05
1578516153,6.59e-05
0916410625,6.59e-05
0679730826,6.59e-05
0805072756,6.59e-05
0915132362,6.59e-05
0937382000,6.59e-05
0930323491,6.59e-05
0060926910,6.58e-05
0684870274,6.58e-05
0962321656,6.58e-05
1559273658,6.57e-05
0521576040,6.57e-05
1880336138,6.57e-05
1890693243,6.57e-05
0374159777,6.57e-05
0486280411,6.57e-05
0964711621,6.57e-05
0873378016,6.57e-05
0534217745,6.57e-05
1575770326,6.56e-05
0133035794,6.56e-05
155927641X,6.56e-05
0883473437,6.56e-05
0671687964,6.56e-05
1561708194,6.55e-05
0930073185,6.55e-05
1580629393,6.55e-05
068811279X,6.55e-05
0452280214,6.55e-05
096727950X,6.55e-05
0875423639,6.55e-05
1578518210,6.55e-05
157673739X,6.55e-05
047119557X,6.55e-05
0446391735,6.55e-05
0963891804,6.55e-05
1570629102,6.55e-05
0613191455,6.55e-05
0898793475,6.54e-05
0425168735,6.54e-05
0679772677,6.54e-05
0451527542,6.54e-05
0814477968,6.53e-05
0967097304,6.53e-05
0890895694,6.53e-05
1571740481,6.53e-05
0967742013,6.53e-05
0812862864,6.52e-05
0875848893,6.52e-05
0942963261,6.52e-05
1560006250,6.52e-05
0060558202,6.52e-05
0966489128,6.52e-05
0814470424,6.52e-05
0670887587,6.52e-05
1566399327,6.52e-05
0872183718,6.52e-05
1887166440,6.52e-05
0674287770,6.52e-05
0967735505,6.51e-05
0609606980,6.51e-05
1571741259,6.51e-05
0894908243,6.51e-05
0060930519,6.51e-05
1560524367,6.51e-05
0835607070,6.51e-05
0875162576,6.5e-05
0471128902,6.5e-05
0465090990,6.5e-05
0873374916,6.5e-05
0873375548,6.5e-05
189212324X,6.5e-05
0787951730,6.5e-05
1890132373,6.5e-05
1577570235,6.5e-05
1567310753,6.5e-05
0452270510,6.49e-05
0805055762,6.49e-05
0130950912,6.49e-05
0324057865,6.49e-05
0072509619,6.49e-05
0521663849,6.49e-05
1884956041,6.49e-05
0898791375,6.49e-05
0806963514,6.49e-05
1931056870,6.49e-05
0967126800,6.49e-05
0835604225,6.49e-05
0785274294,6.49e-05
0140178228,6.49e-05
0140436154,6.48e-05
1576751155,6.48e-05
0201550733,6.48e-05
0446674702,6.48e-05
1578513014,6.48e-05
0806520779,6.48e-05
0425172287,6.48e-05
1578660289,6.48e-05
078670960X,6.48e-05
0534349811,6.48e-05
1564597210,6.48e-05
1571780998,6.48e-05
0872205533,6.48e-05
1564144356,6.48e-05
0451190262,6.47e-05
0471417920,6.47e-05
B00005LC1B,6.47e-05
0835607933,6.47e-05
0679424733,6.47e-05
1574530089,6.47e-05
0814470734,6.47e-05
0786303425,6.47e-05
1883219027,6.47e-05
0393050947,6.47e-05
0471083097,6.47e-05
0875161049,6.47e-05
0273649280,6.47e-05
1579546021,6.46e-05
0262611465,6.46e-05
0671887920,6.46e-05
0738202304,6.46e-05
0807064734,6.46e-05
0671866753,6.46e-05
0800786246,6.46e-05
0140390510,6.45e-05
0911226257,6.45e-05
055337169X,6.45e-05
0671009141,6.45e-05
1892538067,6.45e-05
0312310013,6.45e-05
068486312X,6.45e-05
0471291064,6.45e-05
0809241137,6.45e-05
0553211668,6.44e-05
0195042387,6.44e-05
0345327349,6.44e-05
027596017X,6.44e-05
0767913396,6.44e-05
0872204200,6.44e-05
0140048979,6.44e-05
0609808818,6.44e-05
0875161987,6.44e-05
0226320936,6.44e-05
1880451387,6.44e-05
093022289X,6.43e-05
0684841223,6.43e-05
0967180309,6.43e-05
0883856379,6.43e-05
0060094044,6.43e-05
1582700648,6.43e-05
1874719187,6.43e-05
0553280376,6.43e-05
1886230080,6.43e-05
0471163147,6.43e-05
1571740961,6.43e-05
0806508477,6.42e-05
0844231185,6.42e-05
0375703195,6.42e-05
0385490844,6.42e-05
081331951X,6.42e-05
081440622X,6.42e-05
0007153732,6.42e-05
1899836020,6.42e-05
078214148X,6.42e-05
076458555X,6.42e-05
0375505385,6.42e-05
030680686X,6.42e-05
0465026168,6.42e-05
0449905071,6.42e-05
1586637134,6.41e-05
0471180416,6.41e-05
0767420489,6.41e-05
188207193X,6.41e-05
0679601872,6.41e-05
0694526606,6.41e-05
0806508663,6.41e-05
1564142787,6.41e-05
0151117039,6.41e-05
0446523216,6.41e-05
0937611980,6.41e-05
0609809032,6.41e-05
0471348147,6.41e-05
0375509119,6.41e-05
0941668045,6.4e-05
0609611062,6.4e-05
0842336893,6.4e-05
0029044308,6.4e-05
0137935633,6.4e-05
0761509046,6.4e-05
0914918966,6.4e-05
1559276959,6.4e-05
B00000DF9H,6.4e-05
0060952652,6.4e-05
0844236616,6.4e-05
0262560259,6.39e-05
0787961647,6.39e-05
1884864120,6.39e-05
1560525266,6.39e-05
0913098604,6.39e-05
0071364102,6.39e-05
0743504232,6.39e-05
1576750833,6.39e-05
0761103465,6.39e-05
1886939535,6.39e-05
0465072690,6.39e-05
0195123875,6.39e-05
007140838X,6.39e-05
0963462903,6.38e-05
0671577166,6.38e-05
0761925945,6.38e-05
0268000735,6.38e-05
078794694X,6.38e-05
0471176494,6.38e-05
0865472750,6.38e-05
1572702907,6.38e-05
0062513974,6.38e-05
1573927473,6.37e-05
002862727X,6.37e-05
1402200439,6.37e-05
1580624596,6.37e-05
1570623309,6.37e-05
0967327911,6.37e-05
0865970084,6.37e-05
1580627595,6.37e-05
1586635603,6.37e-05
0877880727,6.37e-05
0684851857,6.37e-05
0471318531,6.37e-05
0970693818,6.37e-05
0743520807,6.36e-05
0766825191,6.36e-05
0933347103,6.36e-05
0835604381,6.36e-05
0140266933,6.36e-05
0195083520,6.36e-05
0471899992,6.36e-05
0973226501,6.36e-05
0787947237,6.36e-05
1567183131,6.36e-05
0887309321,6.36e-05
1567182984,6.35e-05
0966489136,6.35e-05
0834210983,6.35e-05
0486276252,6.35e-05
0471037397,6.35e-05
1559278102,6.35e-05
0809229994,6.35e-05
0446678325,6.35e-05
0312157584,6.35e-05
1572242434,6.35e-05
1588276821,6.35e-05
0393976378,6.35e-05
032406554X,6.35e-05
079316978X,6.35e-05
0446679704,6.34e-05
0787962481,6.34e-05
0914955675,6.34e-05
0393051099,6.34e-05
1558748849,6.34e-05
1567184294,6.34e-05
140250862X,6.34e-05
1581600712,6.34e-05
0471419192,6.34e-05
0761523383,6.34e-05
0553213369,6.34e-05
0878331492,6.34e-05
0521479584,6.34e-05
0375410120,6.34e-05
0966141555,6.33e-05
0965993035,6.33e-05
1564141861,6.33e-05
0316525057,6.33e-05
0785270779,6.33e-05
0452274982,6.33e-05
0130180424,6.33e-05
1564144283,6.33e-05
0195136225,6.33e-05
0471295620,6.33e-05
0812931459,6.33e-05
1581801734,6.32e-05
0393051242,6.32e-05
193009728X,6.32e-05
0205309453,6.32e-05
0671046500,6.32e-05
1580084575,6.32e-05
0716731088,6.32e-05
097106301X,6.32e-05
1585420158,6.32e-05
1565546504,6.32e-05
0140260234,6.32e-05
1578631254,6.31e-05
0891061371,6.31e-05
1558680608,6.31e-05
0875160042,6.31e-05
0393701689,6.31e-05
0375503668,6.31e-05
0060915803,6.31e-05
0965337715,6.31e-05
157660019X,6.31e-05
0312309554,6.31e-05
1579541852,6.31e-05
0883683482,6.31e-05
0130835722,6.31e-05
1569246556,6.31e-05
0446672882,6.31e-05
0139077758,6.31e-05
1572241810,6.31e-05
1585671592,6.31e-05
0451526031,6.31e-05
1401900283,6.3e-05
0062515403,6.3e-05
0140440550,6.3e-05
020162236X,6.3e-05
0060928204,6.3e-05
0446678295,6.3e-05
0262661284,6.3e-05
0312244037,6.3e-05
088088066X,6.3e-05
1576601323,6.3e-05
0816513244,6.3e-05
0814250033,6.3e-05
0452267773,6.3e-05
0072495839,6.3e-05
0226401693,6.3e-05
0553214632,6.3e-05
0471008583,6.29e-05
0813530962,6.29e-05
0471315737,6.29e-05
1578565227,6.29e-05
0486270602,6.29e-05
068483443X,6.29e-05
0966234162,6.29e-05
1580291007,6.29e-05
1572240571,6.29e-05
1891984357,6.29e-05
0609606085,6.29e-05
1568386265,6.29e-05
0310544718,6.29e-05
0595099017,6.29e-05
0743518101,6.29e-05
0393049841,6.29e-05
0895263351,6.28e-05
0130113336,6.28e-05
055337978X,6.28e-05
0310219604,6.28e-05
0808509551,6.28e-05
081448008X,6.28e-05
0735202702,6.28e-05
0452267560,6.28e-05
0882707663,6.28e-05
087773996X,6.28e-05
0844234125,6.28e-05
096730671X,6.27e-05
0684849135,6.27e-05
0684865467,6.27e-05
0787901806,6.27e-05
0553381415,6.27e-05
0960170642,6.27e-05
0966339304,6.27e-05
0874778840,6.27e-05
0131018612,6.27e-05
1881052842,6.27e-05
0916990249,6.27e-05
1578631025,6.27e-05
0306803046,6.27e-05
0786708182,6.27e-05
1862044120,6.27e-05
1571741836,6.27e-05
0743211456,6.27e-05
0679783369,6.27e-05
0934041571,6.26e-05
1577311280,6.26e-05
1886230404,6.26e-05
0877287090,6.26e-05
076790012X,6.26e-05
1567313116,6.26e-05
1558507299,6.26e-05
0471352322,6.26e-05
0965053423,6.26e-05
0694518018,6.26e-05
0830628460,6.26e-05
1580631991,6.26e-05
0570046149,6.26e-05
0684865246,6.25e-05
2880465427,6.25e-05
0966583299,6.25e-05
0971761507,6.25e-05
0673996921,6.25e-05
0684834464,6.25e-05
046500721X,6.25e-05
1558502580,6.25e-05
0944435092,6.25e-05
1888739509,6.25e-05
1884956025,6.25e-05
0471378313,6.25e-05
1570627487,6.25e-05
0875428886,6.25e-05
1576600491,6.25e-05
0395924960,6.25e-05
0385503024,6.24e-05
0070426732,6.24e-05
0130413895,6.24e-05
0385196377,6.24e-05
0963761188,6.24e-05
0451628810,6.24e-05
047139257X,6.24e-05
0801058279,6.24e-05
0385237375,6.24e-05
155935271X,6.24e-05
1401396682,6.24e-05
0967375517,6.24e-05
0785271589,6.24e-05
0201523418,6.24e-05
0471230189,6.24e-05
0385468059,6.24e-05
0471119911,6.24e-05
0275964701,6.24e-05
0130340731,6.24e-05
0761920064,6.24e-05
0844235911,6.23e-05
0071356177,6.23e-05
1854590995,6.23e-05
1559276908,6.23e-05
0060988290,6.23e-05
0738859168,6.23e-05
0691021481,6.23e-05
1559277297,6.23e-05
1564558819,6.23e-05
0130928585,6.23e-05
0679600701,6.23e-05
0425133052,6.23e-05
0871315394,6.23e-05
1891984136,6.23e-05
0785273050,6.23e-05
0932573029,6.23e-05
1586190385,6.23e-05
0517883708,6.23e-05
0941188299,6.22e-05
0898798248,6.22e-05
0870823817,6.22e-05
0761906320,6.22e-05
1889964093,6.22e-05
0471354864,6.22e-05
096405440X,6.22e-05
0471333263,6.22e-05
158827683X,6.22e-05
0671736493,6.22e-05
1559391359,6.22e-05
0070120625,6.22e-05
1559942711,6.21e-05
0198284632,6.21e-05
0618001808,6.21e-05
0452271924,6.21e-05
0785269126,6.21e-05
1891944096,6.21e-05
1580625029,6.21e-05
1582072655,6.21e-05
0226136566,6.21e-05
0913866164,6.21e-05
0670889040,6.21e-05
1573220965,6.21e-05
0072845538,6.21e-05
1889262293,6.21e-05
0787945137,6.21e-05
0802117058,6.21e-05
1578565375,6.21e-05
0688137865,6.21e-05
1582340641,6.21e-05
9992006684,6.2e-05
1590072677,6.2e-05
0471369799,6.2e-05
0679642587,6.2e-05
1582071063,6.2e-05
0684843854,6.2e-05
1580624219,6.2e-05
1580624421,6.2e-05
0439388899,6.2e-05
0446353566,6.2e-05
1559277300,6.2e-05
0972488901,6.2e-05
1573453102,6.2e-05
0262530090,6.2e-05
068482521X,6.2e-05
0935699007,6.19e-05
1886230498,6.19e-05
0898629195,6.19e-05
0028629493,6.19e-05
0130891347,6.19e-05
1559775661,6.19e-05
1883219337,6.19e-05
0553455613,6.19e-05
0694518646,6.19e-05
061825305X,6.19e-05
0750672684,6.19e-05
0878771301,6.19e-05
0471225401,6.19e-05
1567183247,6.19e-05
0684863456,6.19e-05
1559276916,6.19e-05
1563524694,6.19e-05
0877193452,6.19e-05
0971516502,6.19e-05
0694517445,6.19e-05
158542045X,6.19e-05
0393703134,6.19e-05
1580172377,6.19e-05
1578050952,6.19e-05
1578630002,6.19e-05
1576750043,6.19e-05
0609806998,6.18e-05
0028611136,6.18e-05
0446679720,6.18e-05
002861738X,6.18e-05
0852295316,6.18e-05
0937779148,6.18e-05
0874778034,6.18e-05
1576600327,6.18e-05
0938721739,6.18e-05
1580621929,6.18e-05
0922915458,6.18e-05
0716737442,6.18e-05
0743518098,6.18e-05
1401396674,6.18e-05
0385248512,6.18e-05
0716760371,6.18e-05
0787901687,6.18e-05
0684818396,6.18e-05
0767909143,6.17e-05
096195907X,6.17e-05
034541022X,6.17e-05
0813333555,6.17e-05
0130720135,6.17e-05
091699029X,6.17e-05
0486266893,6.17e-05
0071402314,6.17e-05
0262232057,6.17e-05
B00009MGQ1,6.17e-05
0256218404,6.17e-05
1401397484,6.17e-05
1570429979,6.17e-05
0300000332,6.17e-05
0674891503,6.17e-05
0151003394,6.17e-05
0688132464,6.17e-05
0385474288,6.16e-05
0967097312,6.16e-05
0915035200,6.16e-05
0460873806,6.16e-05
0716747022,6.16e-05
0471569348,6.16e-05
0887306853,6.16e-05
0749437200,6.16e-05
0823058603,6.16e-05
0735201609,6.16e-05
1582971471,6.16e-05
0060092610,6.16e-05
088730933X,6.16e-05
0072909994,6.16e-05
0875849121,6.15e-05
0814477887,6.15e-05
0738701858,6.15e-05
0070014000,6.15e-05
0876044151,6.15e-05
1560254106,6.15e-05
0809227835,6.15e-05
0060926341,6.15e-05
1558746250,6.15e-05
0875165710,6.15e-05
0761521739,6.15e-05
0674002717,6.15e-05
0072512601,6.15e-05
0471162892,6.15e-05
1558506020,6.15e-05
0071365001,6.14e-05
0785265864,6.14e-05
0844234117,6.14e-05
0941478076,6.14e-05
1591840104,6.14e-05
0471293776,6.14e-05
0471584967,6.14e-05
0684869020,6.14e-05
0879758856,6.14e-05
067974035X,6.14e-05
096442410X,6.14e-05
1857280687,6.14e-05
0446691356,6.14e-05
0814471412,6.14e-05
0688162185,6.14e-05
0345378873,6.14e-05
0072429658,6.14e-05
093753921X,6.14e-05
0849313082,6.14e-05
076790060X,6.14e-05
0471295841,6.14e-05
0256099391,6.13e-05
1880394308,6.13e-05
0240804775,6.13e-05
0066620783,6.13e-05
0914955578,6.13e-05
0936085452,6.13e-05
087542015X,6.13e-05
0965262189,6.13e-05
0385495277,6.13e-05
0916990141,6.13e-05
0471418218,6.13e-05
0201357291,6.13e-05
0061094536,6.13e-05
0060628626,6.13e-05
1404331352,6.13e-05
044667785X,6.13e-05
003018083X,6.13e-05
0972517405,6.13e-05
0415239982,6.12e-05
094594604X,6.12e-05
089134358X,6.12e-05
0895261588,6.12e-05
0762408332,6.12e-05
0471394211,6.12e-05
0803270755,6.12e-05
0471509485,6.12e-05
0898799309,6.12e-05
0684846640,6.12e-05
015657246X,6.12e-05
0195153723,6.12e-05
0071407367,6.12e-05
0192835629,6.12e-05
0446677264,6.12e-05
069452607X,6.12e-05
1929837011,6.12e-05
0891348999,6.12e-05
1576750930,6.12e-05
157174200X,6.12e-05
0465024602,6.12e-05
0967029104,6.12e-05
0393092194,6.12e-05
1576750612,6.12e-05
0446523674,6.12e-05
083512388X,6.12e-05
1567403794,6.12e-05
186448070X,6.11e-05
0471089656,6.11e-05
0694517291,6.11e-05
0446672238,6.11e-05
0787954152,6.11e-05
1581800649,6.11e-05
1566376211,6.11e-05
0446670081,6.11e-05
0883680661,6.11e-05
0553478680,6.11e-05
0028638425,6.11e-05
1586190423,6.11e-05
0312203497,6.1e-05
0131257668,6.1e-05
0066209838,6.1e-05
0130276790,6.1e-05
0965107507,6.1e-05
1559637099,6.1e-05
068816353X,6.1e-05
0321078438,6.1e-05
1843330490,6.1e-05
0785242473,6.1e-05
0684823446,6.1e-05
0071409394,6.1e-05
0471242071,6.1e-05
087477795X,6.1e-05
0883903792,6.1e-05
0130866407,6.1e-05
0471105805,6.1e-05
0471034169,6.1e-05
0062736728,6.09e-05
0875847943,6.09e-05
1578050383,6.09e-05
1887089012,6.09e-05
0814774806,6.09e-05
039370341X,6.09e-05
1586851543,6.09e-05
0932750427,6.09e-05
0961587504,6.09e-05
0195130618,6.09e-05
0787948012,6.09e-05
0764153676,6.09e-05
0465005241,6.09e-05
0899666957,6.09e-05
0399146865,6.09e-05
1574532138,6.09e-05
0471144622,6.09e-05
0471363405,6.08e-05
0671700979,6.08e-05
0871137801,6.08e-05
0913069426,6.08e-05
0743518136,6.08e-05
067101529X,6.08e-05
1887741003,6.08e-05
1880394235,6.08e-05
1564142868,6.08e-05
0875841996,6.08e-05
0830819088,6.08e-05
0679436537,6.08e-05
0812927419,6.08e-05
0814470629,6.08e-05
0471303526,6.08e-05
0471141895,6.08e-05
1567202381,6.08e-05
0875848079,6.08e-05
1884942024,6.08e-05
0962046310,6.08e-05
0671043358,6.08e-05
0060197625,6.08e-05
1560522992,6.08e-05
0967473004,6.08e-05
0553282999,6.08e-05
0761513361,6.07e-05
1558742131,6.07e-05
0806518006,6.07e-05
0595246397,6.07e-05
1580621163,6.07e-05
0814478603,6.07e-05
1578514592,6.07e-05
3822863033,6.07e-05
0684850222,6.07e-05
0787911003,6.07e-05
1576751279,6.07e-05
0809228262,6.07e-05
1577310195,6.07e-05
0060087633,6.07e-05
047138836X,6.07e-05
0892817348,6.07e-05
0684855550,6.06e-05
0943412064,6.06e-05
1576737411,6.06e-05
1882877039,6.06e-05
0679432965,6.06e-05
0966469127,6.06e-05
1565115759,6.06e-05
1899836373,6.06e-05
0139519483,6.06e-05
0761521046,6.06e-05
094263747X,6.06e-05
0830819746,6.06e-05
0812929233,6.06e-05
0156008548,6.06e-05
0140440046,6.06e-05
0970698879,6.06e-05
0028629566,6.06e-05
1589600584,6.06e-05
157675121X,6.06e-05
1580627080,6.06e-05
0452280737,6.06e-05
0449208028,6.06e-05
0007108435,6.05e-05
0072294345,6.05e-05
1555520537,6.05e-05
1558217835,6.05e-05
0886464781,6.05e-05
0205315119,6.05e-05
0809224380,6.05e-05
0684864371,6.05e-05
0060185481,6.05e-05
0393900444,6.05e-05
0944435297,6.05e-05
0738204005,6.05e-05
0609805045,6.05e-05
0966583221,6.05e-05
0471008796,6.05e-05
0684841886,6.05e-05
0684801620,6.05e-05
1889968536,6.04e-05
1841121495,6.04e-05
0060194766,6.04e-05
0465005233,6.04e-05
0813312280,6.04e-05
0878221921,6.04e-05
0910019576,6.04e-05
0262071827,6.04e-05
0451204417,6.04e-05
0534261248,6.04e-05
188321937X,6.04e-05
1580621716,6.04e-05
0684865238,6.04e-05
0395767857,6.04e-05
1557987203,6.04e-05
0873378199,6.04e-05
0756750555,6.04e-05
1567183158,6.04e-05
1564964353,6.04e-05
0743212371,6.04e-05
